Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0,91.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,90.0
unmatched_applicants,91.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0
unmatched_applicants,91.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,91.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
reviews_per_program,65.0,65.0,65.0,63.875,61.125,52.425,36.275,29.0,28.825,30.125,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,65.0,62.375,50.025,44.15,28.675,28.1,30.325,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,65.0,62.35,53.0,39.65,30.05,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,65.0,55.4,49.875,36.15,27.45,27.925,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,63.85,63.9,52.425,40.475,29.225,26.0,29.875,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,65.0,62.375,50.5,36.525,30.125,26.0,30.2,33.375,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,65.0,62.725,53.075,37.5,25.675,29.325,30.05,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,63.625,63.725,53.025,40.525,30.525,29.0,30.175,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,63.525,63.7,53.7,40.6,28.0,26.95,30.075,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
reviews_per_program,65.0,65.0,65.0,65.0,60.875,52.05,41.875,29.125,26.875,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25
pct_interview_given_signal,0.0,1.0692307692307692,1.0961538461538463,1.0666666666666667,1.0384615384615385,0.98,0.9192307692307692,0.8186813186813187,0.7221153846153846,0.6487179487179487,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.0692307692307692,1.0961538461538463,1.0794871794871794,1.0403846153846155,1.0046153846153847,0.8871794871794871,0.8197802197802198,0.7269230769230769,0.6487179487179487,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.1,1.073076923076923,1.082051282051282,1.05,1.0092307692307692,0.926923076923077,0.8197802197802198,0.7307692307692307,0.6495726495726496,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.0846153846153845,1.0961538461538463,1.0564102564102564,1.0115384615384615,0.9892307692307692,0.9166666666666666,0.823076923076923,0.7278846153846154,0.6495726495726496,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.1153846153846154,1.103846153846154,1.0769230769230769,1.0480769230769231,1.0,0.908974358974359,0.8131868131868132,0.7307692307692307,0.6487179487179487,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.0769230769230769,1.1076923076923078,1.0564102564102564,1.0365384615384616,0.9661538461538461,0.8987179487179487,0.8076923076923077,0.7307692307692307,0.647008547008547,0.583076923076923,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.0846153846153845,1.0769230769230769,1.0512820512820513,1.023076923076923,0.9907692307692307,0.9,0.8274725274725274,0.7230769230769231,0.647008547008547,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.123076923076923,1.103846153846154,1.0512820512820513,1.0442307692307693,0.9830769230769231,0.8974358974358975,0.8186813186813187,0.7230769230769231,0.6478632478632479,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.0923076923076922,1.0961538461538463,1.0538461538461539,1.0423076923076924,0.9646153846153847,0.9115384615384615,0.8175824175824176,0.7278846153846154,0.6487179487179487,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_signal,0.0,1.0923076923076922,1.0769230769230769,1.0692307692307692,1.0269230769230768,0.9953846153846154,0.8884615384615384,0.8186813186813187,0.7298076923076923,0.6495726495726496,0.5846153846153846,0.5314685314685315,0.48717948717948717,0.44970414201183434,0.4175824175824176,0.38974358974358975,0.36538461538461536,0.3438914027149321
pct_interview_given_nosignal,0.2923076923076923,0.25141700404858297,0.202991452991453,0.15565610859728507,0.10576923076923077,0.06307692307692307,0.023626373626373626,0.008875739644970414,0.0057692307692307696,0.0006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.25141700404858297,0.202991452991453,0.15339366515837105,0.10528846153846154,0.054871794871794874,0.03736263736263736,0.008284023668639054,0.002564102564102564,0.0006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.24979757085020243,0.20555555555555555,0.15294117647058825,0.10288461538461538,0.05333333333333334,0.02032967032967033,0.008284023668639054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.2506072874493927,0.202991452991453,0.15746606334841629,0.1125,0.06,0.024725274725274724,0.00650887573964497,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.24898785425101214,0.20213675213675214,0.15384615384615385,0.10336538461538461,0.05641025641025641,0.028021978021978023,0.011834319526627219,0.0,0.0006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.25101214574898784,0.20170940170940171,0.15746606334841629,0.10625,0.06769230769230769,0.03241758241758242,0.014792899408284023,0.0,0.002097902097902098,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.2506072874493927,0.20512820512820512,0.1583710407239819,0.10961538461538461,0.059487179487179485,0.031868131868131866,0.004142011834319527,0.005128205128205128,0.002097902097902098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.248582995951417,0.20213675213675214,0.1583710407239819,0.10432692307692308,0.062051282051282054,0.03296703296703297,0.008875739644970414,0.005128205128205128,0.0013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.25020242914979757,0.202991452991453,0.1579185520361991,0.10480769230769231,0.06820512820512821,0.026923076923076925,0.009467455621301775,0.0019230769230769232,0.0006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2923076923076923,0.25020242914979757,0.20512820512820512,0.15520361990950227,0.10865384615384616,0.05794871794871795,0.036813186813186814,0.008875739644970414,0.000641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923
pct_interview_given_application,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923
pct_interview_given_application,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923
pct_interview_given_application,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923
pct_interview_given_application,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923
pct_interview_given_application,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923,0.2923076923076923
