Parameter,0,1,2,3,4,5,6
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,215.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,217.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,216.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,216.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,39.16483516483517,37.252747252747255,32.83516483516483,29.934065934065934
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,38.92307692307692,37.15384615384615,32.142857142857146,30.197802197802197
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,38.967032967032964,38.13186813186813,32.956043956043956,29.395604395604394
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,39.16483516483517,37.68131868131868,33.61538461538461,30.824175824175825
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,38.824175824175825,38.10989010989011,32.7032967032967,30.208791208791208
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,39.16483516483517,37.35164835164835,32.69230769230769,29.384615384615383
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,39.16483516483517,37.34065934065934,32.57142857142857,30.021978021978022
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,39.16483516483517,36.362637362637365,32.956043956043956,30.274725274725274
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,38.9010989010989,36.81318681318681,32.91208791208791,31.0
reviews_per_program,39.16483516483517,39.16483516483517,39.16483516483517,38.84615384615385,38.7032967032967,32.68131868131868,29.53846153846154
pct_interview_given_signal,0.0,1.0404040404040404,1.0328282828282829,1.0218855218855218,0.9949494949494949,0.9702020202020202,0.8813131313131313
pct_interview_given_signal,0.0,1.053030303030303,1.0391414141414141,1.031986531986532,1.0113636363636365,0.9661616161616161,0.8855218855218855
pct_interview_given_signal,0.0,1.053030303030303,1.0416666666666667,1.0193602693602695,1.0075757575757576,0.9722222222222222,0.8872053872053872
pct_interview_given_signal,0.0,1.0505050505050506,1.0441919191919191,1.0227272727272727,1.0075757575757576,0.9747474747474747,0.8808922558922558
pct_interview_given_signal,0.0,1.042929292929293,1.0227272727272727,1.0193602693602695,1.0063131313131313,0.9601010101010101,0.88510101010101
pct_interview_given_signal,0.0,1.0505050505050506,1.0378787878787878,1.0235690235690236,1.003787878787879,0.9631313131313132,0.8872053872053872
pct_interview_given_signal,0.0,1.0404040404040404,1.042929292929293,1.0311447811447811,1.0056818181818181,0.952020202020202,0.8846801346801347
pct_interview_given_signal,0.0,1.0454545454545454,1.0340909090909092,1.0227272727272727,1.0044191919191918,0.9631313131313132,0.8872053872053872
pct_interview_given_signal,0.0,1.0555555555555556,1.0391414141414141,1.021043771043771,1.0082070707070707,0.9621212121212122,0.877104377104377
pct_interview_given_signal,0.0,1.047979797979798,1.029040404040404,1.0260942760942762,1.009469696969697,0.9580808080808081,0.8779461279461279
pct_interview_given_nosignal,0.6127946127946128,0.5593434343434344,0.49278499278499277,0.40824915824915825,0.30707070707070705,0.16603535353535354,0.07575757575757576
pct_interview_given_nosignal,0.6127946127946128,0.5577651515151515,0.49098124098124096,0.4027777777777778,0.2919191919191919,0.1710858585858586,0.06734006734006734
pct_interview_given_nosignal,0.6125140291806959,0.5577651515151515,0.4902597402597403,0.4095117845117845,0.2964646464646465,0.16351010101010102,0.06397306397306397
pct_interview_given_nosignal,0.6127946127946128,0.5580808080808081,0.48953823953823955,0.4078282828282828,0.296969696969697,0.1590909090909091,0.0765993265993266
pct_interview_given_nosignal,0.6127946127946128,0.5590277777777778,0.49567099567099565,0.4086700336700337,0.29797979797979796,0.17866161616161616,0.06818181818181818
pct_interview_given_nosignal,0.6127946127946128,0.5580808080808081,0.49134199134199136,0.40614478114478114,0.3,0.17487373737373738,0.06397306397306397
pct_interview_given_nosignal,0.6127946127946128,0.5593434343434344,0.4898989898989899,0.4036195286195286,0.29848484848484846,0.18876262626262627,0.06902356902356903
