Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,310.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,213.0,221.0,238.0,243.0,260.0
unmatched_applicants,309.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,209.0,212.0,233.0,249.0,257.0
unmatched_applicants,296.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,209.0,222.0,229.0,246.0,261.0
unmatched_applicants,301.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,219.0,235.0,240.0,268.0
unmatched_applicants,294.0,204.0,204.0,206.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,206.0,211.0,234.0,240.0,272.0
unmatched_applicants,306.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,213.0,219.0,231.0,244.0,261.0
unmatched_applicants,307.0,204.0,205.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,212.0,217.0,241.0,247.0,261.0
unmatched_applicants,303.0,204.0,206.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,215.0,240.0,248.0,259.0
unmatched_applicants,291.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,211.0,218.0,234.0,254.0,275.0
unmatched_applicants,309.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,213.0,213.0,245.0,253.0,258.0
unfilled_spots,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,17.0,34.0,39.0,56.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,29.0,45.0,53.0
unfilled_spots,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,18.0,25.0,42.0,57.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,31.0,36.0,64.0
unfilled_spots,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,30.0,36.0,68.0
unfilled_spots,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,15.0,27.0,40.0,57.0
unfilled_spots,103.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,37.0,43.0,57.0
unfilled_spots,99.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,36.0,44.0,55.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,30.0,50.0,71.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,41.0,49.0,54.0
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,135.48101265822785,117.36708860759494,93.50632911392405,78.31645569620254,79.58227848101266,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,134.15189873417722,121.55696202531645,93.88607594936708,77.49367088607595,76.51898734177215,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,125.75949367088607,92.82278481012658,78.0,79.64556962025317,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,134.36708860759492,127.0886075949367,90.50632911392405,77.49367088607595,81.26582278481013,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,135.30379746835442,125.18987341772151,94.0506329113924,75.70886075949367,79.41772151898734,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,135.39240506329114,123.53164556962025,90.44303797468355,76.79746835443038,77.26582278481013,84.10126582278481,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,134.63291139240508,123.20253164556962,92.26582278481013,73.92405063291139,78.24050632911393,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,134.31645569620252,122.32911392405063,90.88607594936708,75.59493670886076,76.44303797468355,84.0632911392405,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,134.15189873417722,121.46835443037975,90.63291139240506,73.46835443037975,76.59493670886076,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
reviews_per_program,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,136.48101265822785,134.27848101265823,122.24050632911393,94.9873417721519,77.51898734177215,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987
pct_interview_given_signal,0.0,1.0767946577629381,1.0726210350584306,1.0584307178631052,1.0358931552587647,1.0347245409015025,1.0225375626043405,0.9964226091104221,0.94720367278798,0.8710814320163235,0.7899833055091819,0.7193807861587495,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
pct_interview_given_signal,0.0,1.0818030050083471,1.0684474123539232,1.0617696160267112,1.0409015025041737,1.0367278797996662,1.0225375626043405,0.996661101836394,0.9526293823038398,0.872936375440549,0.7903171953255426,0.7193807861587495,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
pct_interview_given_signal,0.0,1.0818030050083471,1.0709515859766277,1.0601001669449082,1.0521702838063438,1.0333889816360602,1.020033388981636,1.0064393036012402,0.9497078464106845,0.8705249489890559,0.7889816360601002,0.7193807861587495,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
pct_interview_given_signal,0.0,1.0801335559265441,1.0834724540901504,1.053978853644964,1.0421535893155258,1.0307178631051752,1.0230940456316082,1.001669449081803,0.9480383973288815,0.872936375440549,0.788313856427379,0.7193807861587495,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
pct_interview_given_signal,0.0,1.0884808013355594,1.0734557595993321,1.065664997217585,1.0429883138564273,1.031051752921536,1.0255982192543127,0.9995230145480563,0.9528380634390651,0.8738638471526619,0.7898163606010017,0.7193807861587495,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
pct_interview_given_signal,0.0,1.0784641068447411,1.0818030050083471,1.0617696160267112,1.0417362270450752,1.0400667779632722,1.0244852531997775,0.9973765800143095,0.9430300500834724,0.8703394546466333,0.7903171953255426,0.719077249962058,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
pct_interview_given_signal,0.0,1.0868113522537564,1.0809682804674456,1.0617696160267112,1.0559265442404007,1.0387312186978297,1.0247634947134112,0.998330550918197,0.9398998330550918,0.8740493414950844,0.7893155258764608,0.7193807861587495,0.659432387312187,0.6087068190574033,0.5652277605533031,0.5275459098497496
