Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,397.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,276.0,283.0,287.0,293.0,296.0,301.0,310.0,317.0,320.0,323.0,338.0,339.0,349.0,354.0,359.0,366.0,370.0,372.0,381.0,383.0,387.0,392.0
unmatched_applicants,398.0,274.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,278.0,281.0,294.0,297.0,302.0,293.0,308.0,312.0,328.0,327.0,333.0,331.0,341.0,352.0,359.0,365.0,373.0,369.0,377.0,380.0,387.0,391.0
unmatched_applicants,400.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,277.0,274.0,285.0,287.0,295.0,300.0,304.0,312.0,315.0,318.0,327.0,338.0,342.0,351.0,353.0,358.0,366.0,364.0,372.0,369.0,383.0,388.0,389.0
unmatched_applicants,399.0,274.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,277.0,282.0,284.0,289.0,294.0,300.0,301.0,307.0,321.0,320.0,331.0,340.0,340.0,343.0,354.0,355.0,366.0,375.0,365.0,378.0,384.0,384.0,388.0
unmatched_applicants,400.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,279.0,278.0,286.0,288.0,288.0,302.0,305.0,312.0,316.0,322.0,329.0,337.0,345.0,349.0,349.0,355.0,365.0,367.0,371.0,371.0,384.0,386.0,384.0
unmatched_applicants,399.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0,284.0,280.0,291.0,293.0,299.0,301.0,318.0,315.0,321.0,333.0,340.0,338.0,346.0,356.0,353.0,365.0,369.0,377.0,376.0,379.0,387.0,389.0
unmatched_applicants,407.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0,274.0,274.0,282.0,278.0,280.0,290.0,293.0,297.0,310.0,309.0,314.0,319.0,330.0,340.0,340.0,342.0,361.0,357.0,358.0,375.0,370.0,374.0,385.0,385.0,388.0
unmatched_applicants,398.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,279.0,280.0,286.0,289.0,296.0,311.0,312.0,320.0,320.0,327.0,338.0,338.0,345.0,350.0,356.0,367.0,369.0,371.0,372.0,381.0,387.0,392.0
unmatched_applicants,396.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,287.0,283.0,290.0,296.0,299.0,308.0,318.0,319.0,328.0,325.0,334.0,342.0,348.0,352.0,356.0,366.0,364.0,375.0,383.0,379.0,385.0,385.0
unmatched_applicants,403.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,277.0,277.0,283.0,282.0,293.0,296.0,300.0,311.0,318.0,325.0,330.0,334.0,345.0,349.0,357.0,360.0,362.0,369.0,372.0,380.0,383.0,386.0,389.0
