Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,2731.0,835.0,847.0,842.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,834.0,838.0,866.0,900.0,985.0,1059.0,1175.0,1224.0,1371.0,1452.0,1518.0,1577.0,1679.0,1756.0,1791.0,1873.0,1923.0,1981.0,1989.0,2074.0,2121.0,2158.0,2214.0,2260.0,2273.0,2325.0,2357.0
unmatched_applicants,2747.0,839.0,836.0,842.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,852.0,865.0,921.0,959.0,1099.0,1141.0,1284.0,1359.0,1429.0,1514.0,1562.0,1679.0,1726.0,1807.0,1870.0,1916.0,1921.0,2036.0,2059.0,2113.0,2156.0,2189.0,2250.0,2286.0,2286.0,2344.0
unmatched_applicants,2735.0,833.0,864.0,839.0,833.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,838.0,867.0,889.0,979.0,1081.0,1143.0,1241.0,1333.0,1463.0,1505.0,1585.0,1656.0,1746.0,1810.0,1879.0,1929.0,1946.0,2011.0,2052.0,2119.0,2168.0,2196.0,2222.0,2294.0,2314.0,2343.0
unmatched_applicants,2750.0,836.0,847.0,852.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,840.0,871.0,904.0,974.0,1058.0,1161.0,1254.0,1329.0,1421.0,1503.0,1599.0,1689.0,1727.0,1778.0,1849.0,1935.0,1980.0,2023.0,2067.0,2099.0,2175.0,2214.0,2246.0,2282.0,2311.0,2342.0
unmatched_applicants,2736.0,846.0,849.0,836.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,849.0,925.0,966.0,1082.0,1155.0,1255.0,1347.0,1423.0,1523.0,1599.0,1654.0,1734.0,1820.0,1857.0,1928.0,1953.0,2028.0,2088.0,2106.0,2161.0,2193.0,2271.0,2268.0,2338.0,2341.0
unmatched_applicants,2744.0,861.0,857.0,852.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,838.0,872.0,892.0,972.0,1054.0,1214.0,1287.0,1363.0,1460.0,1525.0,1567.0,1685.0,1736.0,1800.0,1874.0,1960.0,2010.0,2011.0,2083.0,2120.0,2164.0,2206.0,2223.0,2284.0,2314.0,2351.0
unmatched_applicants,2742.0,836.0,855.0,842.0,834.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,844.0,874.0,891.0,1002.0,1092.0,1152.0,1262.0,1339.0,1457.0,1525.0,1596.0,1674.0,1745.0,1825.0,1880.0,1935.0,1981.0,2011.0,2099.0,2127.0,2177.0,2210.0,2247.0,2282.0,2306.0,2355.0
unmatched_applicants,2749.0,836.0,852.0,835.0,834.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,841.0,873.0,906.0,984.0,1091.0,1140.0,1278.0,1362.0,1424.0,1519.0,1594.0,1687.0,1758.0,1800.0,1851.0,1942.0,1964.0,2011.0,2051.0,2120.0,2167.0,2215.0,2257.0,2266.0,2323.0,2361.0
unmatched_applicants,2753.0,848.0,852.0,845.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,852.0,857.0,947.0,1001.0,1113.0,1170.0,1255.0,1377.0,1457.0,1524.0,1577.0,1664.0,1740.0,1810.0,1879.0,1930.0,1976.0,2033.0,2067.0,2115.0,2170.0,2223.0,2257.0,2294.0,2338.0,2357.0
unmatched_applicants,2736.0,833.0,856.0,846.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,846.0,866.0,893.0,999.0,1098.0,1153.0,1277.0,1341.0,1435.0,1523.0,1623.0,1660.0,1768.0,1781.0,1868.0,1913.0,1959.0,2004.0,2064.0,2130.0,2180.0,2218.0,2252.0,2269.0,2314.0,2372.0
