Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,295.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,212.0,223.0,227.0,248.0,246.0,265.0
unmatched_applicants,292.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,223.0,216.0,232.0,246.0,241.0,265.0
unmatched_applicants,291.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,214.0,223.0,220.0,229.0,241.0,256.0,273.0
unmatched_applicants,302.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,208.0,218.0,224.0,235.0,238.0,246.0,261.0
unmatched_applicants,296.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,209.0,212.0,230.0,226.0,234.0,239.0,260.0,257.0
unmatched_applicants,301.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,211.0,212.0,228.0,223.0,246.0,251.0,262.0
unmatched_applicants,285.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,208.0,223.0,222.0,230.0,246.0,259.0,257.0
unmatched_applicants,286.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,204.0,204.0,205.0,207.0,226.0,239.0,241.0,253.0,256.0
unmatched_applicants,290.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,218.0,223.0,234.0,244.0,266.0,264.0
unmatched_applicants,295.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,214.0,226.0,238.0,248.0,250.0,258.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,19.0,23.0,44.0,42.0,61.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,28.0,42.0,37.0,61.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,16.0,25.0,37.0,52.0,69.0
unfilled_spots,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,14.0,20.0,31.0,34.0,42.0,57.0
unfilled_spots,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,26.0,22.0,30.0,35.0,56.0,53.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,24.0,19.0,42.0,47.0,58.0
unfilled_spots,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,18.0,26.0,42.0,55.0,53.0
unfilled_spots,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,22.0,35.0,37.0,49.0,52.0
unfilled_spots,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,19.0,30.0,40.0,62.0,60.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,22.0,34.0,44.0,46.0,54.0
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,203.9367088607595,193.7594936708861,160.40506329113924,132.68354430379748,120.0253164556962,122.45569620253164,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,210.51898734177215,188.39240506329114,159.36708860759492,129.0,118.64556962025317,122.74683544303798,130.0253164556962,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,210.49367088607596,209.31645569620252,192.31645569620252,161.73417721518987,128.26582278481013,124.34177215189874,121.31645569620254,129.8227848101266,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,210.79746835443038,188.34177215189874,156.0632911392405,131.84810126582278,118.82278481012658,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,210.49367088607596,189.15189873417722,161.8227848101266,134.1139240506329,119.9620253164557,122.32911392405063,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,206.0253164556962,190.26582278481013,157.0506329113924,134.56962025316454,120.86075949367088,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,205.67088607594937,192.13924050632912,158.34177215189874,133.0506329113924,117.67088607594937,122.58227848101266,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,209.36708860759492,190.39240506329114,168.7594936708861,129.0632911392405,120.9620253164557,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,210.68354430379748,208.79746835443038,192.8860759493671,156.08860759493672,135.46835443037975,121.25316455696202,122.44303797468355,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
reviews_per_program,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,212.30379746835442,210.69620253164558,204.0506329113924,188.0379746835443,159.84810126582278,137.25316455696202,121.07594936708861,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647
pct_interview_given_signal,0.0,1.1769616026711185,1.1360601001669448,1.1396772398441848,1.1151919866444073,1.1015025041736226,1.0854201446855871,1.0746482232291914,1.0665692821368948,1.0500834724540902,1.0395659432387312,1.021247533768402,1.0094602114635505,0.9744445871324001,0.9325065585499642,0.8779076238174736,0.824186143572621,0.7758028086025729,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
pct_interview_given_signal,0.0,1.1519198664440735,1.1227045075125208,1.1252086811352253,1.1227045075125208,1.1071786310517528,1.0929326655537006,1.0808490341044599,1.0636477462437395,1.0517529215358932,1.0437395659432387,1.0271664896038852,1.0077907623817473,0.9827918325414152,0.9302408776532316,0.8775737340011129,0.824186143572621,0.7752135912795837,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
pct_interview_given_signal,0.0,1.1452420701168615,1.1552587646076795,1.1168614357262103,1.1185308848080133,1.1031719532554256,1.0876460767946579,1.0803720486525161,1.062813021702838,1.0541643479873863,1.041569282136895,1.029443011079071,1.0070951585976629,0.9752151020932323,0.9326258049129501,0.8763494713411241,0.8242904841402338,0.7756064028282431,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
pct_interview_given_signal,0.0,1.1552587646076795,1.1469115191986645,1.1285475792988313,1.1202003338898163,1.1031719532554256,1.0862548692264886,1.0810875268304316,1.063856427378965,1.0500834724540902,1.0400667779632722,1.0288359386856882,1.0044518642181413,0.9782971619365609,0.9309563558311471,0.8772398441847523,0.8242904841402338,0.7758028086025729,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
pct_interview_given_signal,0.0,1.1535893155258765,1.1435726210350585,1.1296605453533668,1.1051752921535893,1.1035058430717863,1.0829159710628826,1.0787025995707131,1.0674040066777963,1.0532368762752735,1.0385642737896494,1.026104112915465,1.0063995548135782,0.9799666110183639,0.9308371094681612,0.8774624373956594,0.8240818030050083,0.7758028086025729,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
pct_interview_given_signal,0.0,1.1385642737896493,1.141068447412354,1.1296605453533668,1.1214524207011687,1.1035058430717863,1.0940456316082359,1.0760791795850226,1.0630217028380635,1.0508254498237803,1.0380634390651085,1.0238275914402792,1.0070951585976629,0.982021317580583,0.9298831385642737,0.8779076238174736,0.8242904841402338,0.7758028086025729,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
pct_interview_given_signal,0.0,1.1669449081803005,1.1402337228714525,1.12409571508069,1.1026711185308848,1.0948247078464106,1.0862548692264886,1.0810875268304316,1.0609348914858097,1.0536078649601188,1.0407345575959934,1.0201851570799818,1.0054257095158599,0.9777834852960061,0.9322680658239924,0.8790205898720089,0.8233514190317195,0.7758028086025729,0.7327026525690966,0.69413935506546,0.659432387312187,0.6280308450592257,0.5994839884656246,0.5734194672279886,0.5495269894268224,0.5275459098497496
