Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,4555.0,3520.0,3520.0,3520.0,3520.0,3520.0,3550.0,3604.0,3680.0,3797.0,3925.0,3982.0,4076.0,4132.0,4213.0,4252.0,4306.0,4363.0,4388.0,4417.0,4455.0
unmatched_applicants,4550.0,3520.0,3520.0,3520.0,3520.0,3520.0,3544.0,3611.0,3688.0,3801.0,3914.0,3996.0,4071.0,4149.0,4202.0,4268.0,4299.0,4364.0,4382.0,4435.0,4466.0
unmatched_applicants,4564.0,3520.0,3520.0,3520.0,3520.0,3520.0,3557.0,3593.0,3685.0,3822.0,3890.0,3967.0,4067.0,4142.0,4195.0,4262.0,4294.0,4346.0,4401.0,4429.0,4476.0
unmatched_applicants,4557.0,3520.0,3520.0,3520.0,3520.0,3537.0,3542.0,3612.0,3690.0,3794.0,3913.0,3985.0,4062.0,4136.0,4225.0,4273.0,4317.0,4352.0,4388.0,4432.0,4472.0
unmatched_applicants,4545.0,3520.0,3520.0,3520.0,3520.0,3524.0,3538.0,3605.0,3672.0,3779.0,3889.0,4008.0,4061.0,4125.0,4188.0,4258.0,4306.0,4363.0,4403.0,4434.0,4444.0
unmatched_applicants,4558.0,3520.0,3520.0,3520.0,3520.0,3520.0,3542.0,3620.0,3693.0,3831.0,3891.0,3983.0,4052.0,4145.0,4179.0,4255.0,4316.0,4343.0,4403.0,4436.0,4479.0
unmatched_applicants,4557.0,3520.0,3520.0,3520.0,3520.0,3520.0,3535.0,3600.0,3711.0,3818.0,3923.0,3972.0,4075.0,4146.0,4205.0,4252.0,4306.0,4353.0,4409.0,4436.0,4467.0
unmatched_applicants,4540.0,3520.0,3520.0,3520.0,3520.0,3521.0,3545.0,3630.0,3666.0,3797.0,3893.0,3983.0,4035.0,4134.0,4204.0,4279.0,4311.0,4360.0,4381.0,4411.0,4451.0
unmatched_applicants,4558.0,3520.0,3520.0,3520.0,3520.0,3520.0,3538.0,3608.0,3682.0,3817.0,3900.0,4000.0,4076.0,4157.0,4198.0,4245.0,4309.0,4365.0,4387.0,4430.0,4466.0
unmatched_applicants,4553.0,3520.0,3520.0,3520.0,3520.0,3522.0,3536.0,3625.0,3707.0,3782.0,3910.0,4002.0,4053.0,4143.0,4188.0,4267.0,4321.0,4367.0,4395.0,4438.0,4475.0
