Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,468.0,204.0,204.0,206.0,204.0,204.0,204.0,206.0,204.0,233.0,248.0,259.0,282.0,295.0,317.0,325.0,344.0,358.0,364.0,374.0,390.0,401.0,412.0,414.0,424.0,427.0,428.0,436.0,447.0,456.0,456.0
unmatched_applicants,470.0,204.0,204.0,204.0,204.0,204.0,204.0,213.0,217.0,224.0,249.0,270.0,266.0,300.0,318.0,334.0,352.0,352.0,372.0,377.0,393.0,399.0,408.0,414.0,428.0,423.0,424.0,439.0,448.0,446.0,456.0
unmatched_applicants,464.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,220.0,250.0,248.0,277.0,287.0,304.0,328.0,337.0,352.0,365.0,380.0,389.0,399.0,411.0,416.0,423.0,429.0,433.0,439.0,446.0,448.0,458.0
unmatched_applicants,467.0,204.0,205.0,207.0,204.0,204.0,204.0,204.0,211.0,220.0,246.0,259.0,273.0,301.0,313.0,331.0,345.0,349.0,369.0,381.0,388.0,398.0,407.0,414.0,423.0,428.0,431.0,445.0,442.0,450.0,459.0
unmatched_applicants,470.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,210.0,222.0,235.0,254.0,269.0,295.0,314.0,333.0,341.0,358.0,373.0,375.0,395.0,397.0,400.0,421.0,423.0,425.0,434.0,443.0,450.0,451.0,454.0
unmatched_applicants,469.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,209.0,225.0,249.0,253.0,273.0,295.0,313.0,327.0,342.0,349.0,376.0,384.0,395.0,401.0,401.0,407.0,417.0,424.0,436.0,443.0,446.0,441.0,455.0
unmatched_applicants,462.0,204.0,205.0,205.0,204.0,204.0,207.0,204.0,205.0,222.0,255.0,261.0,277.0,303.0,315.0,328.0,344.0,358.0,366.0,376.0,382.0,398.0,406.0,415.0,423.0,431.0,429.0,437.0,444.0,447.0,459.0
unmatched_applicants,462.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,223.0,239.0,263.0,271.0,296.0,324.0,330.0,340.0,349.0,361.0,375.0,380.0,399.0,406.0,413.0,422.0,424.0,432.0,436.0,441.0,443.0,451.0
unmatched_applicants,467.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,205.0,217.0,242.0,261.0,281.0,290.0,317.0,321.0,336.0,344.0,367.0,375.0,385.0,396.0,406.0,418.0,424.0,430.0,434.0,441.0,441.0,449.0,457.0
unmatched_applicants,469.0,207.0,204.0,204.0,204.0,204.0,204.0,204.0,214.0,232.0,245.0,268.0,281.0,303.0,305.0,333.0,347.0,355.0,363.0,378.0,383.0,396.0,407.0,409.0,422.0,432.0,433.0,442.0,444.0,452.0,452.0
