Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,12548.0,6521.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6534.0,6624.0,6857.0,7100.0,7499.0,7938.0,8315.0,8722.0,9014.0,9350.0,9619.0,9883.0,10191.0,10385.0,10670.0,10907.0,11055.0,11213.0,11366.0,11651.0,11740.0,11888.0,12002.0,12131.0
unmatched_applicants,12524.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6524.0,6651.0,6836.0,7165.0,7475.0,7930.0,8296.0,8635.0,8970.0,9328.0,9668.0,9933.0,10185.0,10429.0,10650.0,10796.0,11041.0,11243.0,11478.0,11575.0,11739.0,11909.0,12020.0,12154.0
unmatched_applicants,12499.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6613.0,6819.0,7128.0,7581.0,7885.0,8252.0,8637.0,9012.0,9319.0,9599.0,9925.0,10151.0,10430.0,10675.0,10757.0,11047.0,11240.0,11460.0,11563.0,11805.0,11886.0,12033.0,12171.0
unmatched_applicants,12528.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6531.0,6595.0,6829.0,7149.0,7505.0,7874.0,8231.0,8616.0,8987.0,9328.0,9606.0,9896.0,10142.0,10451.0,10629.0,10870.0,11043.0,11179.0,11421.0,11602.0,11733.0,11916.0,12024.0,12159.0
unmatched_applicants,12512.0,6519.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6531.0,6614.0,6782.0,7057.0,7527.0,7840.0,8306.0,8643.0,9012.0,9371.0,9652.0,9850.0,10142.0,10396.0,10636.0,10893.0,11013.0,11204.0,11400.0,11577.0,11793.0,11853.0,12052.0,12165.0
unmatched_applicants,12550.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6531.0,6578.0,6875.0,7131.0,7527.0,7944.0,8319.0,8624.0,9029.0,9302.0,9581.0,9925.0,10189.0,10390.0,10664.0,10831.0,11047.0,11241.0,11397.0,11581.0,11730.0,11931.0,12029.0,12171.0
unmatched_applicants,12564.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6586.0,6871.0,7126.0,7529.0,7871.0,8283.0,8686.0,8969.0,9358.0,9675.0,9881.0,10091.0,10457.0,10642.0,10842.0,11060.0,11206.0,11453.0,11582.0,11740.0,11871.0,12050.0,12183.0
unmatched_applicants,12525.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6542.0,6582.0,6841.0,7180.0,7586.0,7989.0,8271.0,8700.0,8970.0,9302.0,9637.0,9895.0,10118.0,10438.0,10667.0,10867.0,11106.0,11236.0,11379.0,11549.0,11722.0,11898.0,12042.0,12219.0
unmatched_applicants,12481.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6537.0,6601.0,6880.0,7133.0,7421.0,7900.0,8324.0,8569.0,8974.0,9317.0,9635.0,9896.0,10195.0,10398.0,10676.0,10893.0,11018.0,11225.0,11349.0,11550.0,11725.0,11880.0,12030.0,12175.0
unmatched_applicants,12500.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6519.0,6636.0,6724.0,7175.0,7522.0,7927.0,8286.0,8632.0,9004.0,9327.0,9591.0,9888.0,10150.0,10412.0,10642.0,10800.0,11017.0,11249.0,11392.0,11576.0,11707.0,11898.0,11977.0,12177.0
