Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,11879.0,6519.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6527.0,6594.0,6780.0,7112.0,7435.0,7773.0,8060.0,8422.0,8738.0,9119.0,9341.0,9580.0,9879.0,10122.0,10272.0,10515.0,10682.0,10945.0,11097.0,11248.0,11403.0
unmatched_applicants,11868.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6537.0,6616.0,6795.0,7099.0,7411.0,7797.0,8079.0,8498.0,8742.0,9078.0,9294.0,9589.0,9855.0,10080.0,10269.0,10525.0,10723.0,10894.0,11093.0,11251.0,11419.0
unmatched_applicants,11825.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6565.0,6595.0,6767.0,6997.0,7435.0,7778.0,8055.0,8519.0,8750.0,9101.0,9340.0,9650.0,9884.0,10124.0,10341.0,10522.0,10678.0,10874.0,11048.0,11262.0,11427.0
unmatched_applicants,11864.0,6519.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6536.0,6587.0,6774.0,7036.0,7464.0,7748.0,8216.0,8341.0,8781.0,9039.0,9289.0,9605.0,9904.0,10089.0,10342.0,10550.0,10737.0,10891.0,11123.0,11237.0,11405.0
unmatched_applicants,11842.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6540.0,6602.0,6769.0,7098.0,7362.0,7810.0,8096.0,8438.0,8742.0,9027.0,9313.0,9644.0,9856.0,10081.0,10287.0,10498.0,10730.0,10894.0,11105.0,11237.0,11435.0
unmatched_applicants,11854.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6543.0,6578.0,6757.0,7057.0,7385.0,7796.0,8109.0,8461.0,8752.0,9056.0,9309.0,9582.0,9880.0,10057.0,10355.0,10533.0,10741.0,10843.0,11137.0,11238.0,11399.0
unmatched_applicants,11798.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6568.0,6617.0,6775.0,7055.0,7404.0,7761.0,8120.0,8462.0,8760.0,9022.0,9324.0,9551.0,9836.0,10170.0,10344.0,10542.0,10753.0,10915.0,11079.0,11213.0,11395.0
unmatched_applicants,11832.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6530.0,6631.0,6807.0,7044.0,7412.0,7754.0,8115.0,8465.0,8743.0,9050.0,9309.0,9636.0,9892.0,10137.0,10292.0,10542.0,10750.0,10905.0,11080.0,11302.0,11447.0
unmatched_applicants,11832.0,6519.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6534.0,6590.0,6816.0,7135.0,7391.0,7759.0,8126.0,8446.0,8749.0,9040.0,9344.0,9632.0,9810.0,10091.0,10323.0,10515.0,10729.0,10890.0,11149.0,11279.0,11472.0
unmatched_applicants,11868.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6531.0,6604.0,6819.0,7001.0,7408.0,7777.0,8126.0,8480.0,8758.0,9098.0,9375.0,9651.0,9867.0,10122.0,10335.0,10523.0,10733.0,10876.0,11083.0,11234.0,11374.0
unfilled_spots,5360.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,75.0,261.0,593.0,916.0,1254.0,1541.0,1903.0,2219.0,2600.0,2822.0,3061.0,3360.0,3603.0,3753.0,3996.0,4163.0,4426.0,4578.0,4729.0,4884.0
