Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,362.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,241.0,247.0,245.0,256.0,264.0,263.0,280.0,278.0,286.0,288.0,297.0,306.0,310.0,310.0,316.0,320.0,323.0,332.0,329.0,334.0,337.0,344.0,343.0,349.0,348.0
unmatched_applicants,365.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,235.0,240.0,241.0,246.0,248.0,253.0,260.0,261.0,278.0,276.0,287.0,295.0,300.0,302.0,306.0,310.0,313.0,323.0,322.0,329.0,336.0,334.0,340.0,340.0,343.0,347.0,348.0
unmatched_applicants,359.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,240.0,241.0,246.0,249.0,259.0,265.0,270.0,272.0,284.0,285.0,294.0,295.0,301.0,305.0,314.0,315.0,325.0,331.0,330.0,331.0,334.0,335.0,343.0,345.0,346.0,348.0
unmatched_applicants,366.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,238.0,240.0,247.0,254.0,250.0,265.0,264.0,278.0,279.0,283.0,290.0,291.0,297.0,304.0,310.0,313.0,323.0,324.0,326.0,330.0,332.0,337.0,344.0,340.0,342.0,353.0
unmatched_applicants,368.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,234.0,237.0,240.0,245.0,249.0,255.0,260.0,267.0,282.0,276.0,277.0,280.0,299.0,297.0,310.0,316.0,318.0,317.0,324.0,330.0,331.0,329.0,337.0,341.0,342.0,348.0,354.0
unmatched_applicants,364.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,238.0,240.0,245.0,256.0,252.0,265.0,268.0,268.0,284.0,285.0,289.0,295.0,299.0,310.0,307.0,312.0,316.0,325.0,323.0,333.0,332.0,335.0,343.0,346.0,347.0,353.0
unmatched_applicants,368.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,237.0,245.0,247.0,251.0,253.0,266.0,269.0,272.0,277.0,289.0,290.0,294.0,305.0,302.0,309.0,318.0,316.0,320.0,328.0,328.0,334.0,339.0,339.0,342.0,351.0,351.0
unmatched_applicants,367.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,241.0,241.0,258.0,260.0,264.0,269.0,278.0,281.0,286.0,289.0,295.0,302.0,299.0,313.0,316.0,321.0,325.0,326.0,324.0,329.0,343.0,341.0,345.0,346.0,350.0
unmatched_applicants,365.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,238.0,239.0,239.0,249.0,244.0,257.0,261.0,264.0,270.0,284.0,288.0,295.0,295.0,299.0,307.0,311.0,319.0,320.0,322.0,325.0,329.0,336.0,339.0,340.0,347.0,351.0,342.0
unmatched_applicants,365.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,234.0,237.0,238.0,241.0,244.0,247.0,256.0,260.0,269.0,274.0,276.0,290.0,295.0,295.0,296.0,313.0,310.0,311.0,318.0,326.0,328.0,331.0,332.0,341.0,347.0,340.0,347.0,350.0
unfilled_spots,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,11.0,22.0,30.0,29.0,46.0,44.0,52.0,54.0,63.0,72.0,76.0,76.0,82.0,86.0,89.0,98.0,95.0,100.0,103.0,110.0,109.0,115.0,114.0
