Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,362.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,277.0,276.0,286.0,287.0,304.0,306.0,308.0,310.0,325.0,329.0,335.0,339.0,341.0,350.0,352.0
unmatched_applicants,365.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,280.0,278.0,287.0,292.0,295.0,296.0,310.0,315.0,320.0,323.0,332.0,331.0,345.0,348.0,351.0
unmatched_applicants,367.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,275.0,281.0,282.0,290.0,297.0,301.0,309.0,316.0,317.0,331.0,331.0,334.0,343.0,347.0,348.0
unmatched_applicants,365.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,274.0,276.0,278.0,288.0,291.0,298.0,296.0,308.0,313.0,317.0,327.0,331.0,331.0,345.0,348.0,351.0
unmatched_applicants,369.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,277.0,278.0,285.0,286.0,297.0,297.0,302.0,309.0,317.0,326.0,327.0,336.0,342.0,338.0,348.0,357.0
unmatched_applicants,371.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,280.0,279.0,292.0,279.0,285.0,297.0,303.0,304.0,313.0,311.0,322.0,331.0,340.0,334.0,350.0,354.0
unmatched_applicants,366.0,274.0,275.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,278.0,277.0,279.0,293.0,294.0,293.0,300.0,306.0,314.0,326.0,330.0,331.0,337.0,344.0,350.0,353.0
unmatched_applicants,362.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0,274.0,274.0,277.0,283.0,283.0,283.0,294.0,293.0,301.0,303.0,319.0,317.0,325.0,335.0,340.0,345.0,346.0,350.0
unmatched_applicants,366.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,278.0,280.0,279.0,287.0,290.0,299.0,298.0,306.0,311.0,326.0,327.0,330.0,338.0,337.0,342.0,353.0
unmatched_applicants,365.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,279.0,277.0,286.0,288.0,286.0,301.0,301.0,310.0,320.0,319.0,325.0,335.0,332.0,345.0,352.0,350.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,12.0,13.0,30.0,32.0,34.0,36.0,51.0,55.0,61.0,65.0,67.0,76.0,78.0
unfilled_spots,91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,13.0,18.0,21.0,22.0,36.0,41.0,46.0,49.0,58.0,57.0,71.0,74.0,77.0
unfilled_spots,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,8.0,16.0,23.0,27.0,35.0,42.0,43.0,57.0,57.0,60.0,69.0,73.0,74.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,14.0,17.0,24.0,22.0,34.0,39.0,43.0,53.0,57.0,57.0,71.0,74.0,77.0
