Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,1996.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1792.0,1804.0,1809.0,1830.0,1830.0,1859.0,1871.0,1872.0,1895.0,1909.0,1905.0,1922.0,1928.0,1939.0,1942.0,1943.0,1956.0,1961.0,1967.0,1971.0,1978.0,1973.0
unmatched_applicants,1993.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1774.0,1777.0,1801.0,1821.0,1825.0,1841.0,1864.0,1866.0,1884.0,1894.0,1906.0,1911.0,1919.0,1938.0,1939.0,1944.0,1952.0,1957.0,1961.0,1970.0,1975.0,1975.0,1983.0
unmatched_applicants,1992.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1778.0,1797.0,1799.0,1813.0,1829.0,1848.0,1854.0,1870.0,1874.0,1886.0,1900.0,1898.0,1920.0,1922.0,1938.0,1939.0,1948.0,1956.0,1967.0,1969.0,1971.0,1983.0,1979.0
unmatched_applicants,1993.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1777.0,1784.0,1800.0,1814.0,1831.0,1846.0,1854.0,1866.0,1879.0,1887.0,1897.0,1914.0,1924.0,1927.0,1939.0,1939.0,1954.0,1960.0,1962.0,1974.0,1966.0,1980.0,1985.0
unmatched_applicants,1999.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1779.0,1787.0,1794.0,1812.0,1825.0,1839.0,1863.0,1867.0,1877.0,1886.0,1902.0,1906.0,1922.0,1926.0,1941.0,1948.0,1948.0,1958.0,1963.0,1963.0,1966.0,1979.0,1977.0
unmatched_applicants,1996.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1775.0,1785.0,1805.0,1806.0,1819.0,1843.0,1860.0,1864.0,1876.0,1889.0,1898.0,1903.0,1912.0,1929.0,1937.0,1940.0,1950.0,1962.0,1964.0,1970.0,1971.0,1981.0,1985.0
unmatched_applicants,1992.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1779.0,1783.0,1801.0,1814.0,1825.0,1846.0,1860.0,1860.0,1880.0,1902.0,1894.0,1919.0,1919.0,1927.0,1934.0,1936.0,1953.0,1958.0,1961.0,1971.0,1969.0,1971.0,1984.0
unmatched_applicants,1994.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1781.0,1783.0,1802.0,1827.0,1838.0,1842.0,1860.0,1866.0,1885.0,1887.0,1907.0,1913.0,1918.0,1930.0,1932.0,1945.0,1941.0,1958.0,1965.0,1968.0,1971.0,1976.0,1989.0
unmatched_applicants,1993.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1788.0,1806.0,1819.0,1824.0,1849.0,1846.0,1863.0,1868.0,1883.0,1901.0,1916.0,1915.0,1923.0,1938.0,1942.0,1944.0,1954.0,1959.0,1968.0,1967.0,1978.0,1986.0
unmatched_applicants,1996.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1777.0,1785.0,1804.0,1818.0,1836.0,1845.0,1851.0,1864.0,1881.0,1894.0,1893.0,1907.0,1915.0,1933.0,1930.0,1941.0,1950.0,1962.0,1968.0,1968.0,1973.0,1977.0,1986.0
unfilled_spots,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,34.0,39.0,60.0,60.0,89.0,101.0,102.0,125.0,139.0,135.0,152.0,158.0,169.0,172.0,173.0,186.0,191.0,197.0,201.0,208.0,203.0
unfilled_spots,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,31.0,51.0,55.0,71.0,94.0,96.0,114.0,124.0,136.0,141.0,149.0,168.0,169.0,174.0,182.0,187.0,191.0,200.0,205.0,205.0,213.0
unfilled_spots,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,29.0,43.0,59.0,78.0,84.0,100.0,104.0,116.0,130.0,128.0,150.0,152.0,168.0,169.0,178.0,186.0,197.0,199.0,201.0,213.0,209.0
unfilled_spots,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,30.0,44.0,61.0,76.0,84.0,96.0,109.0,117.0,127.0,144.0,154.0,157.0,169.0,169.0,184.0,190.0,192.0,204.0,196.0,210.0,215.0
unfilled_spots,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,17.0,24.0,42.0,55.0,69.0,93.0,97.0,107.0,116.0,132.0,136.0,152.0,156.0,171.0,178.0,178.0,188.0,193.0,193.0,196.0,209.0,207.0
unfilled_spots,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,35.0,36.0,49.0,73.0,90.0,94.0,106.0,119.0,128.0,133.0,142.0,159.0,167.0,170.0,180.0,192.0,194.0,200.0,201.0,211.0,215.0
unfilled_spots,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,13.0,31.0,44.0,55.0,76.0,90.0,90.0,110.0,132.0,124.0,149.0,149.0,157.0,164.0,166.0,183.0,188.0,191.0,201.0,199.0,201.0,214.0
unfilled_spots,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,32.0,57.0,68.0,72.0,90.0,96.0,115.0,117.0,137.0,143.0,148.0,160.0,162.0,175.0,171.0,188.0,195.0,198.0,201.0,206.0,219.0
unfilled_spots,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,36.0,49.0,54.0,79.0,76.0,93.0,98.0,113.0,131.0,146.0,145.0,153.0,168.0,172.0,174.0,184.0,189.0,198.0,197.0,208.0,216.0
unfilled_spots,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,34.0,48.0,66.0,75.0,81.0,94.0,111.0,124.0,123.0,137.0,145.0,163.0,160.0,171.0,180.0,192.0,198.0,198.0,203.0,207.0,216.0
reviews_per_program,820.7692307692307,820.7692307692307,269.1758241758242,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824
reviews_per_program,820.7692307692307,820.7692307692307,311.83516483516485,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824
reviews_per_program,820.7692307692307,820.7692307692307,285.54945054945057,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824
reviews_per_program,820.7692307692307,820.7692307692307,284.2857142857143,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824
