Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,132.88888888888889,96.25925925925925,26.962962962962962,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667
reviews_per_program,132.88888888888889,100.18518518518519,26.555555555555557,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667
reviews_per_program,132.88888888888889,96.92592592592592,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667
reviews_per_program,132.88888888888889,100.70370370370371,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667
reviews_per_program,132.88888888888889,92.11111111111111,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667
