Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,1927.0,1185.0,1186.0,1185.0,1185.0,1185.0,1189.0,1224.0,1239.0,1286.0,1336.0,1393.0,1445.0,1484.0,1529.0,1575.0,1594.0,1628.0,1664.0,1682.0,1708.0,1731.0,1735.0,1764.0,1775.0,1803.0,1812.0,1824.0,1840.0,1847.0,1858.0,1877.0,1890.0,1888.0,1902.0
unmatched_applicants,1936.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1205.0,1250.0,1297.0,1344.0,1379.0,1444.0,1482.0,1528.0,1576.0,1595.0,1627.0,1663.0,1670.0,1708.0,1734.0,1732.0,1760.0,1775.0,1799.0,1819.0,1830.0,1836.0,1842.0,1865.0,1876.0,1889.0,1894.0,1889.0
unmatched_applicants,1936.0,1189.0,1185.0,1185.0,1185.0,1185.0,1188.0,1214.0,1239.0,1277.0,1347.0,1398.0,1442.0,1465.0,1535.0,1549.0,1599.0,1619.0,1663.0,1677.0,1708.0,1737.0,1745.0,1757.0,1778.0,1789.0,1811.0,1824.0,1837.0,1853.0,1862.0,1873.0,1881.0,1902.0,1912.0
unmatched_applicants,1930.0,1187.0,1185.0,1185.0,1185.0,1188.0,1189.0,1197.0,1237.0,1298.0,1336.0,1398.0,1434.0,1479.0,1540.0,1562.0,1603.0,1639.0,1658.0,1688.0,1707.0,1733.0,1744.0,1772.0,1783.0,1809.0,1815.0,1832.0,1845.0,1843.0,1858.0,1877.0,1888.0,1892.0,1910.0
unmatched_applicants,1927.0,1185.0,1186.0,1185.0,1185.0,1185.0,1186.0,1205.0,1245.0,1284.0,1349.0,1418.0,1438.0,1494.0,1524.0,1568.0,1589.0,1630.0,1661.0,1694.0,1706.0,1732.0,1744.0,1763.0,1801.0,1799.0,1819.0,1840.0,1842.0,1858.0,1862.0,1872.0,1883.0,1884.0,1909.0
unmatched_applicants,1928.0,1189.0,1186.0,1185.0,1185.0,1186.0,1188.0,1203.0,1254.0,1308.0,1354.0,1406.0,1460.0,1499.0,1545.0,1570.0,1581.0,1634.0,1650.0,1693.0,1718.0,1731.0,1738.0,1758.0,1779.0,1798.0,1816.0,1829.0,1835.0,1840.0,1870.0,1873.0,1880.0,1897.0,1901.0
unmatched_applicants,1929.0,1186.0,1187.0,1185.0,1185.0,1185.0,1189.0,1204.0,1244.0,1288.0,1336.0,1417.0,1446.0,1498.0,1532.0,1559.0,1612.0,1624.0,1659.0,1677.0,1706.0,1735.0,1745.0,1763.0,1777.0,1798.0,1824.0,1829.0,1849.0,1852.0,1866.0,1880.0,1887.0,1885.0,1911.0
unmatched_applicants,1921.0,1187.0,1185.0,1185.0,1185.0,1190.0,1189.0,1205.0,1247.0,1295.0,1357.0,1404.0,1453.0,1477.0,1525.0,1564.0,1588.0,1638.0,1643.0,1684.0,1705.0,1736.0,1738.0,1761.0,1785.0,1803.0,1819.0,1834.0,1832.0,1850.0,1856.0,1869.0,1883.0,1893.0,1912.0
unmatched_applicants,1922.0,1187.0,1185.0,1185.0,1185.0,1185.0,1186.0,1210.0,1253.0,1290.0,1333.0,1404.0,1429.0,1485.0,1510.0,1567.0,1593.0,1616.0,1674.0,1677.0,1716.0,1730.0,1747.0,1761.0,1775.0,1803.0,1816.0,1835.0,1830.0,1852.0,1867.0,1867.0,1882.0,1896.0,1900.0
unmatched_applicants,1930.0,1185.0,1185.0,1185.0,1185.0,1185.0,1196.0,1211.0,1237.0,1308.0,1345.0,1391.0,1433.0,1497.0,1540.0,1566.0,1598.0,1628.0,1660.0,1674.0,1698.0,1730.0,1757.0,1776.0,1782.0,1800.0,1822.0,1833.0,1837.0,1854.0,1870.0,1876.0,1882.0,1892.0,1898.0
unfilled_spots,742.0,0.0,1.0,0.0,0.0,0.0,4.0,39.0,54.0,101.0,151.0,208.0,260.0,299.0,344.0,390.0,409.0,443.0,479.0,497.0,523.0,546.0,550.0,579.0,590.0,618.0,627.0,639.0,655.0,662.0,673.0,692.0,705.0,703.0,717.0
unfilled_spots,751.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,65.0,112.0,159.0,194.0,259.0,297.0,343.0,391.0,410.0,442.0,478.0,485.0,523.0,549.0,547.0,575.0,590.0,614.0,634.0,645.0,651.0,657.0,680.0,691.0,704.0,709.0,704.0
unfilled_spots,751.0,4.0,0.0,0.0,0.0,0.0,3.0,29.0,54.0,92.0,162.0,213.0,257.0,280.0,350.0,364.0,414.0,434.0,478.0,492.0,523.0,552.0,560.0,572.0,593.0,604.0,626.0,639.0,652.0,668.0,677.0,688.0,696.0,717.0,727.0
unfilled_spots,745.0,2.0,0.0,0.0,0.0,3.0,4.0,12.0,52.0,113.0,151.0,213.0,249.0,294.0,355.0,377.0,418.0,454.0,473.0,503.0,522.0,548.0,559.0,587.0,598.0,624.0,630.0,647.0,660.0,658.0,673.0,692.0,703.0,707.0,725.0
unfilled_spots,742.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,60.0,99.0,164.0,233.0,253.0,309.0,339.0,383.0,404.0,445.0,476.0,509.0,521.0,547.0,559.0,578.0,616.0,614.0,634.0,655.0,657.0,673.0,677.0,687.0,698.0,699.0,724.0
unfilled_spots,743.0,4.0,1.0,0.0,0.0,1.0,3.0,18.0,69.0,123.0,169.0,221.0,275.0,314.0,360.0,385.0,396.0,449.0,465.0,508.0,533.0,546.0,553.0,573.0,594.0,613.0,631.0,644.0,650.0,655.0,685.0,688.0,695.0,712.0,716.0
unfilled_spots,744.0,1.0,2.0,0.0,0.0,0.0,4.0,19.0,59.0,103.0,151.0,232.0,261.0,313.0,347.0,374.0,427.0,439.0,474.0,492.0,521.0,550.0,560.0,578.0,592.0,613.0,639.0,644.0,664.0,667.0,681.0,695.0,702.0,700.0,726.0
unfilled_spots,736.0,2.0,0.0,0.0,0.0,5.0,4.0,20.0,62.0,110.0,172.0,219.0,268.0,292.0,340.0,379.0,403.0,453.0,458.0,499.0,520.0,551.0,553.0,576.0,600.0,618.0,634.0,649.0,647.0,665.0,671.0,684.0,698.0,708.0,727.0
unfilled_spots,737.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0,68.0,105.0,148.0,219.0,244.0,300.0,325.0,382.0,408.0,431.0,489.0,492.0,531.0,545.0,562.0,576.0,590.0,618.0,631.0,650.0,645.0,667.0,682.0,682.0,697.0,711.0,715.0
unfilled_spots,745.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,52.0,123.0,160.0,206.0,248.0,312.0,355.0,381.0,413.0,443.0,475.0,489.0,513.0,545.0,572.0,591.0,597.0,615.0,637.0,648.0,652.0,669.0,685.0,691.0,697.0,707.0,713.0
reviews_per_program,315.98850574712645,315.98850574712645,315.98850574712645,274.91954022988506,122.45977011494253,54.191570881226056,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,315.98850574712645,276.735632183908,118.30651340996168,53.298850574712645,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,314.76245210727967,271.2452107279693,137.5632183908046,48.75478927203065,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,315.98850574712645,285.7241379310345,133.26819923371647,53.348659003831415,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,315.98850574712645,281.7509578544061,119.59003831417624,58.52107279693487,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,314.97318007662835,278.27969348659,121.07662835249042,52.2183908045977,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,315.98850574712645,278.1954022988506,138.55938697318007,58.32567049808429,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,314.8735632183908,274.99233716475095,125.66283524904215,53.89272030651341,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,314.8199233716475,271.27969348659,130.8007662835249,59.486590038314176,53.24904214559387,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
reviews_per_program,315.98850574712645,315.98850574712645,312.53256704980845,278.1800766283525,119.49808429118774,52.13409961685824,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657,290.367816091954
pct_interview_given_signal,0.0,1.0139075818752803,1.0082996859578286,0.9926723493345296,0.8970390309555855,0.7475998205473307,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.0103185284881113,1.0040376850605652,0.9920741737700015,0.8991700314042171,0.7465231045311799,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.0067294751009421,1.0042620008972634,0.9880364887094362,0.8949080305069538,0.7478689995513683,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.0112157918349036,1.0053835800807538,0.9925228054433977,0.898721399730821,0.7462539255271422,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.006280843427546,1.0087483176312249,0.9920741737700015,0.9030955585464334,0.7463436518618215,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.0076267384477344,1.006280843427546,0.9896814715118888,0.9029834006280844,0.7460744728577837,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.009869896814715,1.006505159264244,0.9928218932256617,0.8974876626289816,0.746164199192463,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.0116644235082997,1.0044863167339615,0.9899805592941529,0.9005159264244056,0.7466128308658592,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.0103185284881113,1.0071781067743382,0.9884851203828323,0.895693135935397,0.7454463885150292,0.6242709735307312,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_signal,0.0,1.012561686855092,1.0051592642440557,0.9875878570360401,0.901749663526245,0.7466128308658592,0.6244952893674294,0.5352816766006537,0.46837146702557203,0.41633019291161955,0.3746971736204576,0.340633794200416,0.3122476446837147,0.2882285950926597,0.26764083830032687,0.24979811574697175,0.23418573351278602,0.22041010212968096,0.20816509645580977,0.19720903874760926,0.1873485868102288,0.17842722553355125,0.170316897100208,0.16291181461759027,0.15612382234185734,0.14987886944818304,0.14411429754632984,0.13877673097053986,0.13382041915016343,0.12920592193808883,0.12489905787348587,0.12087005600659922,0.11709286675639301,0.11354459806680534,0.11020505106484048
pct_interview_given_nosignal,0.10126950638390746,0.07591844873136933,0.04943921040825482,0.022616314358852557,0.0048125943146131575,0.0002803947958725886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10126950638390746,0.07601814465879068,0.049682753316669874,0.022669094555722694,0.00455429122993053,0.00044863167339614175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10126950638390746,0.07611784058621206,0.04966993526885855,0.0230253608845961,0.005070897399295784,0.00023833557649170033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10126950638390746,0.07599322067693534,0.04960584502980196,0.02262950940807009,0.00460867082670582,0.00049069089277703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10126950638390746,0.07613030257713972,0.049413574312632186,0.022669094555722694,0.004078469758146744,0.00047667115298340065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10126950638390746,0.07609291660435671,0.04955457283855669,0.02288021534320323,0.004092064657340566,0.0005187303723642889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
