Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,2275.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1801.0,1820.0,1816.0,1858.0,1888.0,1946.0,2031.0,2066.0,2114.0,2170.0
unmatched_applicants,2285.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1802.0,1806.0,1819.0,1873.0,1896.0,1955.0,2009.0,2063.0,2112.0,2146.0
unmatched_applicants,2276.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1815.0,1827.0,1863.0,1917.0,1955.0,2019.0,2065.0,2107.0,2161.0
unmatched_applicants,2282.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1811.0,1843.0,1857.0,1912.0,1943.0,2018.0,2051.0,2078.0,2141.0
unmatched_applicants,2283.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1799.0,1808.0,1836.0,1870.0,1903.0,1949.0,2008.0,2061.0,2104.0,2155.0
unmatched_applicants,2266.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1806.0,1812.0,1822.0,1866.0,1897.0,1955.0,2006.0,2050.0,2099.0,2160.0
unmatched_applicants,2283.0,1800.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1798.0,1817.0,1830.0,1874.0,1911.0,1936.0,1995.0,2057.0,2104.0,2153.0
unmatched_applicants,2273.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1804.0,1806.0,1840.0,1861.0,1906.0,1954.0,2004.0,2050.0,2104.0,2137.0
unmatched_applicants,2277.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1809.0,1831.0,1867.0,1899.0,1958.0,2007.0,2063.0,2105.0,2163.0
unmatched_applicants,2280.0,1799.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1808.0,1826.0,1854.0,1917.0,1943.0,2018.0,2040.0,2107.0,2148.0
unfilled_spots,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,19.0,61.0,91.0,149.0,234.0,269.0,317.0,373.0
unfilled_spots,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,22.0,76.0,99.0,158.0,212.0,266.0,315.0,349.0
unfilled_spots,479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,66.0,120.0,158.0,222.0,268.0,310.0,364.0
unfilled_spots,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,46.0,60.0,115.0,146.0,221.0,254.0,281.0,344.0
