Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,557.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,500.0,505.0,514.0
unmatched_applicants,552.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,504.0,501.0,513.0
unmatched_applicants,551.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,493.0,498.0,511.0,510.0
unmatched_applicants,550.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,505.0,505.0,507.0
unmatched_applicants,562.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,501.0,497.0,503.0,515.0
unmatched_applicants,539.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,499.0,507.0,512.0
unmatched_applicants,559.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,494.0,499.0,506.0,521.0
unmatched_applicants,550.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,496.0,507.0,509.0
unmatched_applicants,549.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,499.0,507.0,520.0
unmatched_applicants,551.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,497.0,496.0,504.0,517.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,21.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,8.0,20.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,18.0,17.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,14.0
unfilled_spots,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,10.0,22.0
unfilled_spots,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,19.0
unfilled_spots,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,13.0,28.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,14.0,16.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,14.0,27.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,11.0,24.0
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,111.72571428571429,98.21142857142857,77.26285714285714,67.01142857142857,65.62857142857143,70.36571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,114.90285714285714,110.48,97.71428571428571,81.41714285714286,67.30285714285715,65.06857142857143,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,111.26857142857143,94.73142857142857,80.78285714285714,65.01714285714286,66.06285714285714,70.10285714285715,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,110.14857142857143,100.05142857142857,75.57142857142857,68.87428571428572,67.37714285714286,70.45142857142856,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,115.92571428571429,113.82857142857142,97.90857142857143,80.74857142857142,67.38285714285715,65.37142857142857,70.04571428571428,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,115.89714285714285,112.51428571428572,97.41714285714286,76.05142857142857,69.75428571428571,65.33714285714285,70.39428571428572,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,112.38857142857142,97.39428571428572,78.73714285714286,67.02857142857142,67.27428571428571,70.08571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,114.93714285714286,98.12571428571428,78.52,65.24,65.46857142857142,70.09142857142857,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,115.94857142857143,112.05714285714286,98.01142857142857,77.98285714285714,67.52571428571429,66.41142857142857,71.04571428571428,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
reviews_per_program,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,116.34285714285714,115.0,109.50285714285714,96.65142857142857,76.02285714285715,67.86857142857143,66.05714285714286,70.06285714285714,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858
pct_interview_given_signal,0.0,1.038310412573674,1.036345776031434,1.0294695481335954,1.030451866404715,1.0239685658153241,1.0168631303208906,1.0044905978108336,0.9782662082514735,0.933748089936695,0.8650294695481336,0.7958564029290944,0.7304354944335298,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.044204322200393,1.0333988212180747,1.034053700065488,1.0275049115913557,1.0184675834970531,1.0145710543549444,1.0051922537187763,0.9834233791748527,0.9342938223095394,0.8681728880157171,0.7964815145561708,0.7305992141453831,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.0451866404715127,1.0412573673870333,1.036345776031434,1.0284872298624754,1.0255402750491158,1.0142436149312377,1.0042099354476566,0.9788801571709234,0.9292730844793713,0.8680746561886051,0.7947847829969638,0.7304354944335298,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.0422396856581533,1.036345776031434,1.0333988212180747,1.0284872298624754,1.0202357563850688,1.014898493778651,1.0035082795397137,0.9833005893909627,0.9361493123772102,0.8631630648330059,0.7942489730308984,0.7302717747216765,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.0422396856581533,1.0422396856581533,1.034053700065488,1.0233300589390963,1.0214145383104125,1.0147347740667976,1.008139208532136,0.9834233791748527,0.9351669941060904,0.8648330058939097,0.7963922128951598,0.7305173542894564,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.0481335952848723,1.0378192534381139,1.0333988212180747,1.025294695481336,1.0200392927308448,1.0175180091683038,1.0075778838057816,0.981827111984283,0.9395328530888453,0.8646365422396857,0.7955884979460618,0.7301899148657498,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.050098231827112,1.031925343811395,1.0265225933202358,1.0208742632612966,1.0225933202357564,1.014407334643091,1.0082795397137243,0.9833005893909627,0.9376773630211744,0.8671905697445973,0.7928201464547241,0.7305173542894564,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.036345776031434,1.043222003929273,1.0370006548788475,1.0262770137524557,1.0214145383104125,1.0130975769482646,1.0106651698007296,0.9785117878192534,0.9303645492250601,0.8706286836935166,0.7953205929630291,0.7305173542894564,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.0471512770137525,1.0417485265225934,1.033071381794368,1.025294695481336,1.0198428290766208,1.016535690897184,1.008139208532136,0.9853880157170923,0.9357127264789348,0.8630648330058939,0.7950526879799964,0.7296168958742633,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_signal,0.0,1.044204322200393,1.0417485265225934,1.0356908971840209,1.0238212180746562,1.0174852652259332,1.0121152586771447,1.0075778838057816,0.9807220039292731,0.9345121152586772,0.8677799607072691,0.794516878013931,0.7304354944335298,0.6743992745957382,0.6262278978388998,0.5844793713163065,0.5479494106090373,0.5157170923379175
pct_interview_given_nosignal,0.43835952848722987,0.4067831661668907,0.37191661209342936,0.3340459956084595,0.2903364440078585,0.24315651604453176,0.19042941341566097,0.13351972192836634,0.07842174197773412,0.03304161457403108,0.01168958742632613,0.0014189041693953286,0.0002455795677799607,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.4064729603970634,0.372244051517136,0.33323702762047847,0.2910731827111984,0.2449901768172888,0.1914117316867808,0.13314190720870486,0.07498362802881467,0.032595106268976604,0.008546168958742632,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.4064212594354255,0.371370879720585,0.3328325436264879,0.2908276031434185,0.24263261296660119,0.19155206286836934,0.13367084781623093,0.07801244269810086,0.036702982675477766,0.008644400785854617,0.0027286618642217856,0.0002455795677799607,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.40657636232033917,0.37191661209342936,0.3333525944759043,0.2908276031434185,0.2444007858546169,0.19127140050519226,0.1340486625358924,0.07506548788474132,0.03107697803179139,0.01355599214145383,0.0033835407116350144,0.0004911591355599214,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.40657636232033917,0.37126173324601613,0.33323702762047847,0.29211689587426326,0.24400785854616897,0.19134156609598651,0.13155508538612665,0.07498362802881467,0.03188069298088944,0.011886051080550098,0.0007640253219820999,0.00012278978388998034,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.40626615655051185,0.37175289238157605,0.3333525944759043,0.29162573673870335,0.24446627373935823,0.19014875105248386,0.13185733716185583,0.07604780615586117,0.028308626540453654,0.012082514734774067,0.0017463435931019428,0.0006139489194499018,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.40616275462723606,0.3724077712289893,0.33456604645787585,0.29273084479371314,0.24361493123772102,0.19148189727757509,0.13147952244219435,0.07506548788474132,0.029826754777638863,0.009528487229862475,0.005129884304736957,0.00012278978388998034,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.4068865680901665,0.3711525867714473,0.33271697677106205,0.29138015717092336,0.24400785854616897,0.19204322200392926,0.13019495239534531,0.07825802226588081,0.03580996606536881,0.006090373280943025,0.002073783016808557,0.00012278978388998034,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.4063178575121497,0.3713163064833006,0.3334103779036172,0.29162573673870335,0.24453176162409954,0.1905697445972495,0.13155508538612665,0.07367387033398821,0.03143418467583497,0.013654223968565816,0.0024012224405151714,0.0014734774066797642,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.43835952848722987,0.4064729603970634,0.3713163064833006,0.3329481104819138,0.2919941060903733,0.2453176162409954,0.19246421554869492,0.13185733716185583,0.07678454485920105,0.03241650294695481,0.00893909626719057,0.0030561012879283997,0.0002455795677799607,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987,0.43835952848722987
