Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,2141.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1334.0,1362.0,1474.0,1578.0,1686.0,1750.0,1858.0,1913.0,2000.0
unmatched_applicants,2132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1341.0,1407.0,1467.0,1606.0,1663.0,1779.0,1854.0,1936.0,1982.0
unmatched_applicants,2153.0,1316.0,1316.0,1316.0,1316.0,1316.0,1322.0,1328.0,1386.0,1494.0,1594.0,1695.0,1762.0,1865.0,1913.0,1964.0
unmatched_applicants,2157.0,1316.0,1317.0,1316.0,1316.0,1316.0,1316.0,1337.0,1407.0,1466.0,1584.0,1676.0,1767.0,1836.0,1922.0,1974.0
unmatched_applicants,2155.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1347.0,1392.0,1477.0,1580.0,1664.0,1763.0,1838.0,1906.0,1973.0
unmatched_applicants,2134.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1334.0,1413.0,1495.0,1594.0,1670.0,1744.0,1847.0,1911.0,1962.0
unmatched_applicants,2135.0,1316.0,1316.0,1316.0,1316.0,1316.0,1319.0,1335.0,1371.0,1487.0,1586.0,1679.0,1772.0,1853.0,1905.0,1980.0
unmatched_applicants,2148.0,1316.0,1317.0,1316.0,1316.0,1316.0,1316.0,1332.0,1415.0,1451.0,1575.0,1686.0,1777.0,1827.0,1905.0,1976.0
unmatched_applicants,2132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1326.0,1327.0,1382.0,1491.0,1573.0,1657.0,1772.0,1844.0,1889.0,1973.0
unmatched_applicants,2133.0,1319.0,1316.0,1316.0,1316.0,1316.0,1316.0,1332.0,1383.0,1492.0,1593.0,1685.0,1757.0,1838.0,1914.0,1980.0
unfilled_spots,825.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,46.0,158.0,262.0,370.0,434.0,542.0,597.0,684.0
unfilled_spots,816.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,91.0,151.0,290.0,347.0,463.0,538.0,620.0,666.0
unfilled_spots,837.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,70.0,178.0,278.0,379.0,446.0,549.0,597.0,648.0
unfilled_spots,841.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,91.0,150.0,268.0,360.0,451.0,520.0,606.0,658.0
unfilled_spots,839.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,76.0,161.0,264.0,348.0,447.0,522.0,590.0,657.0
unfilled_spots,818.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,97.0,179.0,278.0,354.0,428.0,531.0,595.0,646.0
unfilled_spots,819.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,55.0,171.0,270.0,363.0,456.0,537.0,589.0,664.0
unfilled_spots,832.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,99.0,135.0,259.0,370.0,461.0,511.0,589.0,660.0
unfilled_spots,816.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,66.0,175.0,257.0,341.0,456.0,528.0,573.0,657.0
unfilled_spots,817.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,67.0,176.0,277.0,369.0,441.0,522.0,598.0,664.0
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,243.47619047619048,114.84126984126983,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,286.1216931216931,255.6031746031746,118.43386243386243,96.87301587301587,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,249.46560846560845,121.34920634920636,96.77248677248677,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,246.9047619047619,116.8941798941799,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
reviews_per_program,287.3333333333333,287.3333333333333,287.3333333333333,287.3333333333333,258.1164021164021,111.005291005291,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446
