Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,5432.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4671.0,4716.0,4774.0,4855.0,4927.0,4988.0,5024.0,5083.0,5150.0,5179.0,5199.0,5236.0,5265.0,5294.0,5339.0,5362.0,5377.0
unmatched_applicants,5432.0,4648.0,4648.0,4648.0,4648.0,4648.0,4662.0,4672.0,4719.0,4753.0,4848.0,4906.0,4978.0,5031.0,5093.0,5117.0,5175.0,5196.0,5247.0,5276.0,5286.0,5320.0,5367.0,5379.0
unmatched_applicants,5434.0,4648.0,4648.0,4648.0,4648.0,4648.0,4663.0,4680.0,4724.0,4783.0,4847.0,4905.0,4970.0,5029.0,5079.0,5122.0,5158.0,5220.0,5250.0,5269.0,5313.0,5334.0,5360.0,5380.0
unmatched_applicants,5439.0,4648.0,4648.0,4648.0,4648.0,4648.0,4661.0,4680.0,4718.0,4760.0,4843.0,4907.0,4983.0,5027.0,5083.0,5123.0,5172.0,5213.0,5238.0,5292.0,5294.0,5321.0,5367.0,5381.0
unmatched_applicants,5430.0,4648.0,4648.0,4648.0,4648.0,4648.0,4660.0,4686.0,4716.0,4783.0,4853.0,4903.0,4956.0,5020.0,5082.0,5142.0,5164.0,5209.0,5236.0,5268.0,5290.0,5338.0,5362.0,5384.0
unmatched_applicants,5436.0,4648.0,4648.0,4648.0,4648.0,4649.0,4649.0,4667.0,4706.0,4771.0,4854.0,4909.0,4975.0,5025.0,5083.0,5117.0,5158.0,5204.0,5247.0,5283.0,5316.0,5325.0,5350.0,5372.0
unmatched_applicants,5450.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4672.0,4728.0,4786.0,4847.0,4905.0,4963.0,5031.0,5069.0,5132.0,5174.0,5216.0,5246.0,5262.0,5293.0,5327.0,5351.0,5371.0
unmatched_applicants,5446.0,4648.0,4648.0,4648.0,4648.0,4648.0,4656.0,4676.0,4704.0,4775.0,4837.0,4913.0,4969.0,5035.0,5078.0,5125.0,5194.0,5211.0,5254.0,5287.0,5299.0,5329.0,5354.0,5380.0
unmatched_applicants,5447.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4683.0,4720.0,4792.0,4852.0,4923.0,4972.0,5017.0,5067.0,5136.0,5183.0,5193.0,5238.0,5281.0,5300.0,5332.0,5343.0,5380.0
unmatched_applicants,5439.0,4648.0,4648.0,4648.0,4648.0,4648.0,4653.0,4677.0,4714.0,4784.0,4829.0,4910.0,4992.0,5033.0,5092.0,5131.0,5170.0,5189.0,5247.0,5272.0,5325.0,5333.0,5358.0,5356.0
unfilled_spots,784.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,68.0,126.0,207.0,279.0,340.0,376.0,435.0,502.0,531.0,551.0,588.0,617.0,646.0,691.0,714.0,729.0
unfilled_spots,784.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,71.0,105.0,200.0,258.0,330.0,383.0,445.0,469.0,527.0,548.0,599.0,628.0,638.0,672.0,719.0,731.0
unfilled_spots,786.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,76.0,135.0,199.0,257.0,322.0,381.0,431.0,474.0,510.0,572.0,602.0,621.0,665.0,686.0,712.0,732.0
unfilled_spots,791.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,70.0,112.0,195.0,259.0,335.0,379.0,435.0,475.0,524.0,565.0,590.0,644.0,646.0,673.0,719.0,733.0
unfilled_spots,782.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,68.0,135.0,205.0,255.0,308.0,372.0,434.0,494.0,516.0,561.0,588.0,620.0,642.0,690.0,714.0,736.0
