Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1905.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1771.0,1777.0,1800.0,1798.0,1820.0,1822.0,1838.0,1849.0,1865.0,1865.0,1881.0,1889.0
unmatched_applicants,1906.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1784.0,1791.0,1800.0,1806.0,1815.0,1829.0,1832.0,1846.0,1852.0,1860.0,1872.0,1883.0
unmatched_applicants,1910.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1774.0,1782.0,1787.0,1804.0,1812.0,1835.0,1837.0,1856.0,1866.0,1862.0,1872.0,1884.0
unmatched_applicants,1903.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1778.0,1778.0,1779.0,1796.0,1808.0,1821.0,1829.0,1834.0,1850.0,1860.0,1868.0,1874.0,1893.0
unmatched_applicants,1909.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1773.0,1778.0,1793.0,1805.0,1812.0,1820.0,1841.0,1844.0,1856.0,1869.0,1885.0,1885.0
unmatched_applicants,1914.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1779.0,1779.0,1791.0,1798.0,1812.0,1823.0,1840.0,1848.0,1862.0,1863.0,1868.0,1881.0
unmatched_applicants,1918.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1785.0,1791.0,1804.0,1809.0,1834.0,1834.0,1845.0,1858.0,1859.0,1877.0,1891.0
unmatched_applicants,1910.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1775.0,1779.0,1782.0,1787.0,1802.0,1821.0,1820.0,1837.0,1850.0,1860.0,1869.0,1874.0,1883.0
unmatched_applicants,1908.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1779.0,1775.0,1790.0,1790.0,1802.0,1813.0,1821.0,1831.0,1857.0,1859.0,1868.0,1872.0,1880.0
unmatched_applicants,1909.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1774.0,1783.0,1782.0,1792.0,1811.0,1818.0,1822.0,1838.0,1842.0,1857.0,1872.0,1868.0,1883.0
unfilled_spots,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,30.0,28.0,50.0,52.0,68.0,79.0,95.0,95.0,111.0,119.0
