Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,5155.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4656.0,4679.0,4687.0,4740.0,4768.0,4812.0,4854.0,4894.0,4901.0,4969.0,4973.0,5026.0,5042.0,5071.0,5106.0
unmatched_applicants,5179.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4654.0,4666.0,4675.0,4694.0,4736.0,4756.0,4803.0,4841.0,4873.0,4894.0,4952.0,4974.0,5011.0,5055.0,5051.0,5095.0
unmatched_applicants,5174.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4656.0,4655.0,4672.0,4701.0,4731.0,4750.0,4793.0,4855.0,4872.0,4922.0,4975.0,4988.0,5015.0,5044.0,5058.0,5098.0
unmatched_applicants,5169.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4662.0,4677.0,4683.0,4728.0,4748.0,4832.0,4846.0,4881.0,4906.0,4959.0,4973.0,5021.0,5039.0,5063.0,5100.0
unmatched_applicants,5171.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4655.0,4659.0,4679.0,4703.0,4733.0,4763.0,4825.0,4828.0,4885.0,4916.0,4947.0,4970.0,5012.0,5040.0,5078.0,5082.0
unmatched_applicants,5162.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4649.0,4658.0,4663.0,4714.0,4741.0,4772.0,4796.0,4840.0,4874.0,4899.0,4929.0,4991.0,5022.0,5041.0,5074.0,5109.0
unmatched_applicants,5168.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4654.0,4659.0,4679.0,4705.0,4715.0,4748.0,4813.0,4857.0,4874.0,4912.0,4958.0,4990.0,5001.0,5026.0,5073.0,5113.0
unmatched_applicants,5152.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4654.0,4660.0,4684.0,4698.0,4725.0,4782.0,4801.0,4838.0,4873.0,4921.0,4946.0,4976.0,5012.0,5047.0,5070.0,5107.0
unmatched_applicants,5156.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4655.0,4664.0,4673.0,4703.0,4732.0,4776.0,4803.0,4849.0,4864.0,4919.0,4945.0,4995.0,5009.0,5058.0,5075.0,5075.0
unmatched_applicants,5157.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4660.0,4674.0,4703.0,4740.0,4742.0,4791.0,4840.0,4877.0,4921.0,4938.0,4990.0,5000.0,5049.0,5079.0,5098.0
unfilled_spots,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,31.0,39.0,92.0,120.0,164.0,206.0,246.0,253.0,321.0,325.0,378.0,394.0,423.0,458.0
unfilled_spots,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,18.0,27.0,46.0,88.0,108.0,155.0,193.0,225.0,246.0,304.0,326.0,363.0,407.0,403.0,447.0
unfilled_spots,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,24.0,53.0,83.0,102.0,145.0,207.0,224.0,274.0,327.0,340.0,367.0,396.0,410.0,450.0
unfilled_spots,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,29.0,35.0,80.0,100.0,184.0,198.0,233.0,258.0,311.0,325.0,373.0,391.0,415.0,452.0
unfilled_spots,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,31.0,55.0,85.0,115.0,177.0,180.0,237.0,268.0,299.0,322.0,364.0,392.0,430.0,434.0
unfilled_spots,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,15.0,66.0,93.0,124.0,148.0,192.0,226.0,251.0,281.0,343.0,374.0,393.0,426.0,461.0
unfilled_spots,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,31.0,57.0,67.0,100.0,165.0,209.0,226.0,264.0,310.0,342.0,353.0,378.0,425.0,465.0
unfilled_spots,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,36.0,50.0,77.0,134.0,153.0,190.0,225.0,273.0,298.0,328.0,364.0,399.0,422.0,459.0
unfilled_spots,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,16.0,25.0,55.0,84.0,128.0,155.0,201.0,216.0,271.0,297.0,347.0,361.0,410.0,427.0,427.0
unfilled_spots,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,26.0,55.0,92.0,94.0,143.0,192.0,229.0,273.0,290.0,342.0,352.0,401.0,431.0,450.0
reviews_per_program,561.9574468085107,561.9574468085107,561.9574468085107,506.75075987841944,140.48328267477203,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064
reviews_per_program,561.9574468085107,561.9574468085107,561.9574468085107,523.7325227963526,127.36170212765957,92.0,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064
