Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,1413.0,1185.0,1185.0,1185.0,1186.0,1194.0,1203.0,1237.0
unmatched_applicants,1421.0,1185.0,1185.0,1185.0,1185.0,1188.0,1213.0,1252.0
unmatched_applicants,1412.0,1187.0,1185.0,1185.0,1185.0,1190.0,1204.0,1249.0
unmatched_applicants,1407.0,1185.0,1186.0,1185.0,1185.0,1186.0,1201.0,1238.0
unmatched_applicants,1413.0,1186.0,1185.0,1185.0,1187.0,1193.0,1207.0,1247.0
unmatched_applicants,1422.0,1187.0,1188.0,1185.0,1185.0,1190.0,1200.0,1235.0
unmatched_applicants,1419.0,1186.0,1185.0,1185.0,1185.0,1188.0,1202.0,1247.0
unmatched_applicants,1422.0,1185.0,1185.0,1185.0,1185.0,1190.0,1208.0,1249.0
unmatched_applicants,1425.0,1185.0,1185.0,1185.0,1185.0,1185.0,1207.0,1248.0
unmatched_applicants,1412.0,1186.0,1185.0,1185.0,1185.0,1189.0,1227.0,1240.0
unfilled_spots,228.0,0.0,0.0,0.0,1.0,9.0,18.0,52.0
unfilled_spots,236.0,0.0,0.0,0.0,0.0,3.0,28.0,67.0
unfilled_spots,227.0,2.0,0.0,0.0,0.0,5.0,19.0,64.0
unfilled_spots,222.0,0.0,1.0,0.0,0.0,1.0,16.0,53.0
unfilled_spots,228.0,1.0,0.0,0.0,2.0,8.0,22.0,62.0
unfilled_spots,237.0,2.0,3.0,0.0,0.0,5.0,15.0,50.0
unfilled_spots,234.0,1.0,0.0,0.0,0.0,3.0,17.0,62.0
unfilled_spots,237.0,0.0,0.0,0.0,0.0,5.0,23.0,64.0
unfilled_spots,240.0,0.0,0.0,0.0,0.0,0.0,22.0,63.0
unfilled_spots,227.0,1.0,0.0,0.0,0.0,4.0,42.0,55.0
reviews_per_program,85.40229885057471,85.40229885057471,83.95785440613027,64.85057471264368,39.99616858237548,42.88122605363985,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.7816091954023,65.31800766283524,39.28352490421456,42.83141762452107,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.30268199233717,65.02681992337165,40.490421455938694,42.827586206896555,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.30268199233717,65.61302681992338,40.0919540229885,43.3448275862069,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,85.40229885057471,64.8735632183908,40.38697318007663,43.11494252873563,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.89655172413794,62.91570881226053,40.900383141762454,42.88505747126437,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.08429118773947,64.19923371647509,40.2183908045977,43.18390804597701,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.62835249042146,66.32950191570882,39.191570881226056,43.03448275862069,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,83.73563218390805,64.59770114942529,41.383141762452105,43.229885057471265,51.241379310344826,59.7816091954023
reviews_per_program,85.40229885057471,85.40229885057471,84.89655172413794,65.55555555555556,41.59003831417625,42.91570881226053,51.241379310344826,59.7816091954023
pct_interview_given_signal,0.0,1.0058322117541498,1.0020188425302827,0.9552863765515178,0.8096680125616869,0.6556303275011216,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.009869896814715,1.003140421713773,0.9587258860475549,0.8105652759084792,0.6552714221624046,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0071781067743382,1.002916105877075,0.9533423059668013,0.8113503813369224,0.6554508748317631,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0089726334679228,1.003140421713773,0.9567818154628384,0.8077613279497533,0.6546433378196501,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0053835800807538,1.0067294751009421,0.9599222371766113,0.8058546433378196,0.6554508748317631,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.012561686855092,1.003813369223867,0.9528936742934051,0.807088380439659,0.6556303275011216,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0067294751009421,1.0024674742036788,0.9591745177209511,0.8067519066846119,0.6551816958277255,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0071781067743382,1.0042620008972634,0.9636608344549125,0.8110139075818753,0.6553611484970839,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0116644235082997,1.0022431583669806,0.961866307761328,0.8064154329295649,0.6551816958277255,0.5464333781965006,0.46837146702557203
pct_interview_given_signal,0.0,1.0080753701211305,1.003813369223867,0.9528936742934051,0.8072005383580081,0.6556303275011216,0.5464333781965006,0.46837146702557203
pct_interview_given_nosignal,0.3278600269179004,0.2525297841583171,0.15932032301480484,0.05896301993206435,0.006654703155376103,8.972633467922836e-05,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.25208115248492097,0.15903992821893226,0.05748894443376274,0.006056527590847914,0.00044863167339614175,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.2523802402671851,0.15909600717810676,0.059796193039800036,0.005533123971885748,0.00026917900403768504,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.25218084841234234,0.15903992821893226,0.05832211754149843,0.007925826229998505,0.0010767160161507402,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.25257963212202783,0.15814266487213996,0.05697622252131,0.009196949304620906,0.00026917900403768504,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.2517820647026569,0.15887169134140872,0.05998846375696981,0.008374457903394646,8.972633467922836e-05,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.25243008823089574,0.1592081650964558,0.057296673716592965,0.008598773740092717,0.0005383580080753701,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.2523802402671851,0.15875953342305968,0.055373966544895216,0.005757439808583819,0.0003589053387169134,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.2518817606300783,0.15926424405563033,0.056143049413574314,0.008823089576790788,0.0005383580080753701,0.0,0.0
pct_interview_given_nosignal,0.3278600269179004,0.2522805443397637,0.15887169134140872,0.05998846375696981,0.008299685957828623,8.972633467922836e-05,0.0,0.0
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
pct_interview_given_application,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004,0.3278600269179004
