Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,932.0,729.0,730.0,726.0,726.0,726.0,726.0,726.0,728.0,734.0,743.0,762.0,796.0,815.0
unmatched_applicants,922.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,745.0,768.0,796.0,817.0
unmatched_applicants,935.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,739.0,740.0,761.0,786.0,835.0
unmatched_applicants,936.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,734.0,736.0,765.0,798.0,840.0
unmatched_applicants,916.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,735.0,737.0,769.0,790.0,829.0
unmatched_applicants,918.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,734.0,749.0,761.0,799.0,817.0
unmatched_applicants,916.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,746.0,762.0,791.0,830.0
unmatched_applicants,909.0,726.0,726.0,729.0,726.0,726.0,726.0,726.0,727.0,728.0,745.0,773.0,787.0,827.0
unmatched_applicants,936.0,727.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,735.0,749.0,760.0,777.0,842.0
unmatched_applicants,920.0,726.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,731.0,745.0,780.0,797.0,821.0
unfilled_spots,206.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,17.0,36.0,70.0,89.0
unfilled_spots,196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,42.0,70.0,91.0
unfilled_spots,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,35.0,60.0,109.0
unfilled_spots,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,39.0,72.0,114.0
unfilled_spots,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,43.0,64.0,103.0
unfilled_spots,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,23.0,35.0,73.0,91.0
unfilled_spots,190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,36.0,65.0,104.0
unfilled_spots,183.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,47.0,61.0,101.0
unfilled_spots,210.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,34.0,51.0,116.0
unfilled_spots,194.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,54.0,71.0,95.0
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,104.26851851851852,79.81944444444444,58.61574074074074,60.66203703703704,66.52777777777777,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,117.0,107.55555555555556,78.09722222222223,60.81018518518518,59.467592592592595,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,116.60185185185185,107.26851851851852,77.65277777777777,60.708333333333336,60.120370370370374,66.72685185185185,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,117.35185185185185,107.83796296296296,80.50925925925925,61.842592592592595,60.81018518518518,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,116.85185185185185,106.60648148148148,75.9074074074074,60.35648148148148,60.148148148148145,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,117.34722222222223,106.19907407407408,77.72222222222223,60.03703703703704,60.5462962962963,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,116.56018518518519,109.52777777777777,78.1574074074074,62.00925925925926,59.90277777777778,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,116.99537037037037,107.37037037037037,76.14814814814815,61.175925925925924,59.65277777777778,66.48148148148148,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,117.04629629629629,106.4074074074074,78.17592592592592,61.458333333333336,59.18981481481482,66.40277777777777,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
reviews_per_program,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,117.77777777777777,107.02777777777777,76.66203703703704,60.40277777777778,59.708333333333336,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444
pct_interview_given_signal,0.0,1.019496855345912,1.0132075471698114,1.0117400419287212,1.0083333333333333,0.9927044025157232,0.9351153039832285,0.8448337825696316,0.7463050314465409,0.6640810621942698,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0213836477987421,1.0176100628930818,1.0153039832285116,1.005817610062893,0.9922012578616353,0.9358490566037736,0.8436657681940701,0.7468553459119497,0.6641509433962264,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0220125786163523,1.0106918238993712,1.010062893081761,1.0067610062893082,0.9938364779874214,0.9378406708595388,0.8429469901168014,0.7458333333333333,0.6638714185883997,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0264150943396226,1.0119496855345913,1.0132075471698114,1.009748427672956,0.9963522012578616,0.9371069182389937,0.8398023360287511,0.7456761006289309,0.6641509433962264,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0226415094339623,1.020125786163522,1.0127882599580713,1.0083333333333333,0.9919496855345912,0.9422431865828093,0.8437556154537287,0.7463050314465409,0.6641509433962264,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0226415094339623,1.018553459119497,1.0129979035639414,1.0083333333333333,0.9934591194968554,0.940041928721174,0.8444743935309973,0.745754716981132,0.6641509433962264,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0213836477987421,1.0188679245283019,1.0132075471698114,1.0067610062893082,0.9950943396226415,0.9410901467505242,0.8426774483378257,0.7463836477987421,0.6641509433962264,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.028301886792453,1.0157232704402517,1.0153039832285116,1.0077044025157234,0.9932075471698113,0.9346960167714885,0.8423180592991913,0.7466194968553459,0.6638714185883997,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0314465408805031,1.0160377358490567,1.011111111111111,1.0075471698113208,0.9919496855345912,0.9420335429769392,0.8410601976639712,0.7466981132075472,0.664011180992313,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_signal,0.0,1.0289308176100629,1.019496855345912,1.009224318658281,1.0080188679245283,0.9954716981132076,0.9384696016771489,0.8430368373764601,0.7466194968553459,0.6641509433962264,0.5977358490566038,0.5433962264150943,0.4981132075471698,0.4597968069666183
pct_interview_given_nosignal,0.37358490566037733,0.33052410901467505,0.2822102425876011,0.226318335752298,0.1620020964360587,0.09216695254431104,0.03666666666666667,0.007058001397624039,0.0008647798742138365,8.984725965858041e-05,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.33039832285115306,0.281581311769991,0.2254958877600387,0.1628406708595388,0.0923956546598056,0.036226415094339624,0.007966457023060796,0.00031446540880503143,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.330356394129979,0.2825696316262354,0.22670537010159653,0.16252620545073376,0.09165237278444825,0.0350314465408805,0.008525506638714186,0.0013364779874213836,0.00035938903863432165,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.330062893081761,0.28238993710691823,0.22597968069666183,0.16153039832285115,0.09050886220697542,0.03547169811320755,0.010971348707197764,0.0014937106918238995,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.33031446540880505,0.2812219227313567,0.22607643928398646,0.1620020964360587,0.09251000571755288,0.03238993710691824,0.007896575821104123,0.0008647798742138365,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.33031446540880505,0.28144654088050314,0.22602805999032413,0.1620020964360587,0.09182389937106918,0.03371069182389937,0.007337526205450734,0.0014150943396226414,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.33039832285115306,0.28140161725067386,0.22597968069666183,0.16252620545073376,0.09108061749571184,0.03308176100628931,0.008735150244584208,0.0007861635220125787,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.329937106918239,0.2818508535489668,0.2254958877600387,0.16221174004192873,0.09193825042881647,0.03691823899371069,0.009014675052410902,0.000550314465408805,0.00035938903863432165,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.32972746331236896,0.28180592991913744,0.22646347363328495,0.16226415094339622,0.09251000571755288,0.03251572327044025,0.009993011879804333,0.0004716981132075472,0.00017969451931716083,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.37358490566037733,0.329895178197065,0.28131176999101526,0.22689888727624577,0.1621069182389937,0.09090909090909091,0.03465408805031447,0.008455625436757512,0.000550314465408805,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_interview_given_application,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733,0.37358490566037733
pct_of_app_match_via_signal_given_matched,0.0,0.9663182346109176,0.9965116279069768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9710648148148148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9710648148148148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733796296296297,0.9988425925925926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733487833140209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9826388888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9756662804171495,0.9988412514484357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9780092592592593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
