Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,725.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,575.0,580.0,602.0,610.0,620.0,622.0,634.0,647.0,652.0,654.0,665.0,662.0,673.0,682.0,682.0,684.0,693.0,700.0,701.0,703.0,704.0,707.0,708.0,715.0,717.0,717.0,720.0
unmatched_applicants,726.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,576.0,590.0,592.0,600.0,617.0,627.0,639.0,654.0,652.0,651.0,664.0,668.0,674.0,682.0,681.0,682.0,689.0,691.0,700.0,695.0,703.0,706.0,708.0,714.0,715.0,720.0,720.0
unmatched_applicants,723.0,562.0,562.0,562.0,562.0,562.0,562.0,569.0,572.0,579.0,600.0,607.0,614.0,625.0,640.0,645.0,654.0,657.0,663.0,672.0,677.0,681.0,683.0,689.0,692.0,697.0,701.0,704.0,705.0,703.0,708.0,713.0,713.0,715.0,722.0
unmatched_applicants,724.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,575.0,575.0,591.0,606.0,619.0,631.0,638.0,645.0,659.0,654.0,668.0,669.0,675.0,685.0,683.0,689.0,691.0,694.0,697.0,698.0,704.0,704.0,713.0,709.0,713.0,717.0,719.0
unmatched_applicants,723.0,562.0,562.0,562.0,562.0,566.0,562.0,567.0,567.0,584.0,590.0,613.0,608.0,623.0,632.0,644.0,650.0,661.0,658.0,669.0,676.0,684.0,681.0,686.0,695.0,694.0,694.0,705.0,704.0,708.0,708.0,715.0,714.0,715.0,721.0
unmatched_applicants,725.0,562.0,562.0,562.0,562.0,562.0,562.0,569.0,573.0,582.0,607.0,606.0,624.0,628.0,636.0,644.0,650.0,655.0,660.0,670.0,673.0,680.0,692.0,686.0,689.0,693.0,701.0,700.0,703.0,707.0,709.0,713.0,712.0,721.0,716.0
unmatched_applicants,726.0,562.0,562.0,562.0,562.0,562.0,562.0,570.0,573.0,582.0,586.0,607.0,620.0,628.0,635.0,649.0,650.0,657.0,671.0,670.0,676.0,678.0,683.0,686.0,696.0,698.0,701.0,699.0,709.0,709.0,711.0,709.0,713.0,713.0,719.0
unmatched_applicants,724.0,562.0,562.0,562.0,562.0,565.0,562.0,571.0,576.0,588.0,602.0,604.0,615.0,625.0,640.0,649.0,650.0,667.0,661.0,668.0,671.0,681.0,683.0,691.0,691.0,694.0,700.0,701.0,704.0,701.0,710.0,716.0,715.0,716.0,719.0
unmatched_applicants,725.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,572.0,585.0,596.0,606.0,618.0,623.0,636.0,650.0,653.0,659.0,657.0,667.0,678.0,679.0,683.0,692.0,686.0,696.0,703.0,702.0,705.0,709.0,714.0,712.0,710.0,716.0,720.0
unmatched_applicants,722.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,574.0,585.0,594.0,605.0,620.0,630.0,634.0,650.0,652.0,658.0,667.0,670.0,674.0,679.0,682.0,688.0,690.0,693.0,700.0,702.0,708.0,708.0,710.0,711.0,712.0,713.0,722.0
unfilled_spots,163.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,18.0,40.0,48.0,58.0,60.0,72.0,85.0,90.0,92.0,103.0,100.0,111.0,120.0,120.0,122.0,131.0,138.0,139.0,141.0,142.0,145.0,146.0,153.0,155.0,155.0,158.0
unfilled_spots,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,28.0,30.0,38.0,55.0,65.0,77.0,92.0,90.0,89.0,102.0,106.0,112.0,120.0,119.0,120.0,127.0,129.0,138.0,133.0,141.0,144.0,146.0,152.0,153.0,158.0,158.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,17.0,38.0,45.0,52.0,63.0,78.0,83.0,92.0,95.0,101.0,110.0,115.0,119.0,121.0,127.0,130.0,135.0,139.0,142.0,143.0,141.0,146.0,151.0,151.0,153.0,160.0
unfilled_spots,162.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,13.0,29.0,44.0,57.0,69.0,76.0,83.0,97.0,92.0,106.0,107.0,113.0,123.0,121.0,127.0,129.0,132.0,135.0,136.0,142.0,142.0,151.0,147.0,151.0,155.0,157.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,22.0,28.0,51.0,46.0,61.0,70.0,82.0,88.0,99.0,96.0,107.0,114.0,122.0,119.0,124.0,133.0,132.0,132.0,143.0,142.0,146.0,146.0,153.0,152.0,153.0,159.0
unfilled_spots,163.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,20.0,45.0,44.0,62.0,66.0,74.0,82.0,88.0,93.0,98.0,108.0,111.0,118.0,130.0,124.0,127.0,131.0,139.0,138.0,141.0,145.0,147.0,151.0,150.0,159.0,154.0
unfilled_spots,164.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,20.0,24.0,45.0,58.0,66.0,73.0,87.0,88.0,95.0,109.0,108.0,114.0,116.0,121.0,124.0,134.0,136.0,139.0,137.0,147.0,147.0,149.0,147.0,151.0,151.0,157.0
unfilled_spots,162.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,14.0,26.0,40.0,42.0,53.0,63.0,78.0,87.0,88.0,105.0,99.0,106.0,109.0,119.0,121.0,129.0,129.0,132.0,138.0,139.0,142.0,139.0,148.0,154.0,153.0,154.0,157.0
unfilled_spots,163.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,23.0,34.0,44.0,56.0,61.0,74.0,88.0,91.0,97.0,95.0,105.0,116.0,117.0,121.0,130.0,124.0,134.0,141.0,140.0,143.0,147.0,152.0,150.0,148.0,154.0,158.0
unfilled_spots,160.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,23.0,32.0,43.0,58.0,68.0,72.0,88.0,90.0,96.0,105.0,108.0,112.0,117.0,120.0,126.0,128.0,131.0,138.0,140.0,146.0,146.0,148.0,149.0,150.0,151.0,160.0
reviews_per_program,526.0727272727273,526.0727272727273,390.2909090909091,69.03636363636363,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,390.43636363636364,60.2,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,362.8181818181818,68.98181818181818,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,399.8181818181818,69.45454545454545,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,426.3272727272727,51.38181818181818,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,381.74545454545455,50.981818181818184,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,381.6545454545454,60.30909090909091,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,416.0181818181818,60.45454545454545,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,417.4909090909091,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
reviews_per_program,526.0727272727273,526.0727272727273,379.8909090909091,51.61818181818182,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184
pct_interview_given_signal,0.0,1.0255754475703325,0.9718670076726342,0.7476555839727195,0.5626598465473146,0.45012787723785164,0.3751065643648764,0.3215199123127512,0.2813299232736573,0.2500710429099176,0.22506393861892582,0.20460358056265984,0.1875532821824382,0.17312610662994296,0.1607599561563756,0.15004262574595056,0.14066496163682865,0.1323905521287799,0.1250355214549588,0.11845470453627675,0.11253196930946291,0.1071733041042504,0.10230179028132992,0.09785388635605471,0.0937766410912191,0.09002557544757034,0.08656305331497148,0.08335701430330586,0.0803799780781878,0.07760825469618132,0.07502131287297528,0.07260127052223414,0.07033248081841433,0.06820119352088662,0.06619527606438995
pct_interview_given_signal,0.0,1.0217391304347827,0.9725063938618926,0.7485080988917306,0.5626598465473146,0.45012787723785164,0.3751065643648764,0.3215199123127512,0.2813299232736573,0.2500710429099176,0.22506393861892582,0.20460358056265984,0.1875532821824382,0.17312610662994296,0.1607599561563756,0.15004262574595056,0.14066496163682865,0.1323905521287799,0.1250355214549588,0.11845470453627675,0.11253196930946291,0.1071733041042504,0.10230179028132992,0.09785388635605471,0.0937766410912191,0.09002557544757034,0.08656305331497148,0.08335701430330586,0.0803799780781878,0.07760825469618132,0.07502131287297528,0.07260127052223414,0.07033248081841433,0.06820119352088662,0.06619527606438995
pct_interview_given_signal,0.0,1.020460358056266,0.9718670076726342,0.7442455242966752,0.5626598465473146,0.45012787723785164,0.3751065643648764,0.3215199123127512,0.2813299232736573,0.2500710429099176,0.22506393861892582,0.20460358056265984,0.1875532821824382,0.17312610662994296,0.1607599561563756,0.15004262574595056,0.14066496163682865,0.1323905521287799,0.1250355214549588,0.11845470453627675,0.11253196930946291,0.1071733041042504,0.10230179028132992,0.09785388635605471,0.0937766410912191,0.09002557544757034,0.08656305331497148,0.08335701430330586,0.0803799780781878,0.07760825469618132,0.07502131287297528,0.07260127052223414,0.07033248081841433,0.06820119352088662,0.06619527606438995
pct_interview_given_signal,0.0,1.0191815856777493,0.9878516624040921,0.7476555839727195,0.5626598465473146,0.45012787723785164,0.3751065643648764,0.3215199123127512,0.2813299232736573,0.2500710429099176,0.22506393861892582,0.20460358056265984,0.1875532821824382,0.17312610662994296,0.1607599561563756,0.15004262574595056,0.14066496163682865,0.1323905521287799,0.1250355214549588,0.11845470453627675,0.11253196930946291,0.1071733041042504,0.10230179028132992,0.09785388635605471,0.0937766410912191,0.09002557544757034,0.08656305331497148,0.08335701430330586,0.0803799780781878,0.07760825469618132,0.07502131287297528,0.07260127052223414,0.07033248081841433,0.06820119352088662,0.06619527606438995
