Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,675.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,566.0,578.0,582.0,589.0,598.0,602.0,608.0,613.0,617.0,625.0,630.0,636.0,636.0,642.0,650.0,652.0,653.0,660.0,661.0,665.0
unmatched_applicants,676.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,562.0,567.0,566.0,569.0,588.0,588.0,596.0,601.0,610.0,616.0,620.0,621.0,631.0,637.0,637.0,645.0,643.0,646.0,647.0,661.0,657.0,668.0
unmatched_applicants,674.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,566.0,565.0,568.0,583.0,579.0,585.0,601.0,599.0,609.0,611.0,614.0,618.0,630.0,636.0,637.0,641.0,645.0,652.0,657.0,660.0,660.0,665.0
unmatched_applicants,673.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,562.0,566.0,570.0,574.0,591.0,584.0,596.0,596.0,606.0,610.0,615.0,626.0,633.0,638.0,638.0,646.0,643.0,655.0,650.0,655.0,661.0,664.0
unmatched_applicants,672.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,569.0,581.0,583.0,581.0,589.0,595.0,605.0,606.0,617.0,617.0,628.0,636.0,638.0,644.0,647.0,653.0,650.0,659.0,661.0,666.0
unmatched_applicants,673.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,568.0,574.0,581.0,592.0,596.0,593.0,603.0,609.0,623.0,621.0,629.0,630.0,643.0,644.0,645.0,655.0,651.0,659.0,657.0,667.0
unmatched_applicants,676.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,565.0,568.0,569.0,585.0,583.0,586.0,605.0,611.0,616.0,618.0,629.0,631.0,631.0,635.0,642.0,650.0,649.0,656.0,663.0,657.0,668.0
unmatched_applicants,677.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,562.0,565.0,570.0,574.0,580.0,589.0,592.0,602.0,600.0,612.0,612.0,628.0,625.0,629.0,637.0,643.0,650.0,653.0,652.0,656.0,660.0,668.0
unmatched_applicants,677.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,562.0,572.0,571.0,574.0,580.0,587.0,596.0,599.0,610.0,610.0,622.0,622.0,633.0,633.0,633.0,643.0,649.0,650.0,657.0,657.0,659.0,666.0
unmatched_applicants,676.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,569.0,570.0,571.0,575.0,588.0,593.0,599.0,605.0,614.0,616.0,624.0,625.0,634.0,644.0,647.0,642.0,651.0,657.0,658.0,662.0,672.0
unfilled_spots,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,16.0,20.0,27.0,36.0,40.0,46.0,51.0,55.0,63.0,68.0,74.0,74.0,80.0,88.0,90.0,91.0,98.0,99.0,103.0
unfilled_spots,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,7.0,26.0,26.0,34.0,39.0,48.0,54.0,58.0,59.0,69.0,75.0,75.0,83.0,81.0,84.0,85.0,99.0,95.0,106.0
unfilled_spots,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,21.0,17.0,23.0,39.0,37.0,47.0,49.0,52.0,56.0,68.0,74.0,75.0,79.0,83.0,90.0,95.0,98.0,98.0,103.0
unfilled_spots,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,12.0,29.0,22.0,34.0,34.0,44.0,48.0,53.0,64.0,71.0,76.0,76.0,84.0,81.0,93.0,88.0,93.0,99.0,102.0
unfilled_spots,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,21.0,19.0,27.0,33.0,43.0,44.0,55.0,55.0,66.0,74.0,76.0,82.0,85.0,91.0,88.0,97.0,99.0,104.0
unfilled_spots,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,12.0,19.0,30.0,34.0,31.0,41.0,47.0,61.0,59.0,67.0,68.0,81.0,82.0,83.0,93.0,89.0,97.0,95.0,105.0
unfilled_spots,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,7.0,23.0,21.0,24.0,43.0,49.0,54.0,56.0,67.0,69.0,69.0,73.0,80.0,88.0,87.0,94.0,101.0,95.0,106.0
unfilled_spots,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,12.0,18.0,27.0,30.0,40.0,38.0,50.0,50.0,66.0,63.0,67.0,75.0,81.0,88.0,91.0,90.0,94.0,98.0,106.0
unfilled_spots,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,9.0,12.0,18.0,25.0,34.0,37.0,48.0,48.0,60.0,60.0,71.0,71.0,71.0,81.0,87.0,88.0,95.0,95.0,97.0,104.0
unfilled_spots,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,9.0,13.0,26.0,31.0,37.0,43.0,52.0,54.0,62.0,63.0,72.0,82.0,85.0,80.0,89.0,95.0,96.0,100.0,110.0
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,518.5272727272727,237.63636363636363,93.67272727272727,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,518.2545454545455,238.34545454545454,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,536.3636363636364,281.2,94.32727272727273,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,517.9454545454546,237.36363636363637,120.0,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,508.3272727272727,239.36363636363637,93.74545454545455,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,526.6909090909091,247.63636363636363,93.87272727272727,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,499.6727272727273,264.3272727272727,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,527.1636363636363,238.3272727272727,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,517.9636363636364,265.58181818181816,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
reviews_per_program,554.5090909090909,554.5090909090909,554.5090909090909,554.5090909090909,499.2181818181818,231.1090909090909,93.87272727272727,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182,469.2,483.41818181818184,497.6363636363636,511.8545454545455
