Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,288.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,237.0,243.0,250.0,249.0,260.0,269.0,273.0
unmatched_applicants,289.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,235.0,237.0,245.0,246.0,251.0,259.0,265.0,279.0
unmatched_applicants,292.0,234.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,244.0,247.0,247.0,260.0,266.0,273.0
unmatched_applicants,286.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,240.0,247.0,244.0,263.0,268.0,271.0
unmatched_applicants,287.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,238.0,243.0,250.0,258.0,261.0,276.0
unmatched_applicants,287.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,236.0,249.0,244.0,255.0,262.0,268.0
unmatched_applicants,289.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,236.0,245.0,248.0,248.0,253.0,262.0,267.0
unmatched_applicants,286.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,237.0,240.0,243.0,252.0,252.0,261.0,271.0
unmatched_applicants,283.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,242.0,239.0,249.0,255.0,257.0,263.0
unmatched_applicants,291.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,235.0,237.0,241.0,242.0,251.0,257.0,263.0,268.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,16.0,15.0,26.0,35.0,39.0
unfilled_spots,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,12.0,17.0,25.0,31.0,45.0
