Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,1574.0,709.0,685.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,683.0,693.0,736.0,798.0,797.0,895.0,943.0,1001.0,1050.0,1093.0,1146.0,1164.0,1207.0,1239.0,1275.0,1324.0,1353.0,1380.0,1390.0,1424.0,1429.0,1466.0,1476.0,1492.0,1521.0
unmatched_applicants,1571.0,697.0,687.0,680.0,676.0,676.0,676.0,676.0,676.0,676.0,686.0,699.0,728.0,776.0,830.0,892.0,939.0,1004.0,1049.0,1095.0,1148.0,1175.0,1214.0,1248.0,1281.0,1314.0,1350.0,1359.0,1395.0,1426.0,1439.0,1451.0,1479.0,1513.0,1511.0
unmatched_applicants,1572.0,708.0,689.0,677.0,676.0,676.0,676.0,676.0,678.0,679.0,685.0,712.0,729.0,773.0,858.0,867.0,935.0,988.0,1043.0,1090.0,1132.0,1185.0,1217.0,1253.0,1283.0,1321.0,1344.0,1355.0,1385.0,1418.0,1435.0,1463.0,1476.0,1497.0,1518.0
unmatched_applicants,1563.0,710.0,694.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,685.0,703.0,745.0,808.0,850.0,900.0,931.0,1014.0,1052.0,1097.0,1138.0,1194.0,1229.0,1257.0,1287.0,1314.0,1345.0,1368.0,1392.0,1412.0,1442.0,1469.0,1482.0,1510.0,1507.0
unmatched_applicants,1563.0,695.0,691.0,683.0,676.0,676.0,676.0,676.0,676.0,676.0,681.0,690.0,734.0,791.0,834.0,898.0,962.0,996.0,1068.0,1114.0,1134.0,1180.0,1217.0,1251.0,1285.0,1318.0,1331.0,1360.0,1392.0,1421.0,1428.0,1467.0,1488.0,1503.0,1517.0
unmatched_applicants,1576.0,703.0,692.0,679.0,676.0,676.0,676.0,676.0,676.0,677.0,696.0,702.0,741.0,788.0,847.0,899.0,959.0,1017.0,1035.0,1092.0,1131.0,1162.0,1207.0,1268.0,1304.0,1310.0,1355.0,1371.0,1407.0,1425.0,1438.0,1451.0,1494.0,1496.0,1521.0
unmatched_applicants,1563.0,700.0,693.0,677.0,678.0,676.0,676.0,676.0,676.0,676.0,679.0,716.0,746.0,789.0,846.0,888.0,955.0,993.0,1062.0,1102.0,1147.0,1185.0,1215.0,1257.0,1273.0,1313.0,1345.0,1373.0,1388.0,1424.0,1433.0,1463.0,1474.0,1503.0,1520.0
unmatched_applicants,1557.0,693.0,691.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,682.0,695.0,739.0,767.0,849.0,903.0,942.0,1008.0,1049.0,1088.0,1134.0,1172.0,1214.0,1252.0,1290.0,1312.0,1336.0,1365.0,1394.0,1426.0,1441.0,1472.0,1476.0,1509.0,1515.0
unmatched_applicants,1566.0,705.0,700.0,682.0,677.0,677.0,676.0,676.0,676.0,679.0,679.0,699.0,759.0,802.0,833.0,904.0,944.0,1012.0,1043.0,1096.0,1147.0,1173.0,1224.0,1244.0,1266.0,1310.0,1333.0,1367.0,1393.0,1418.0,1435.0,1470.0,1467.0,1498.0,1506.0
unmatched_applicants,1563.0,711.0,687.0,680.0,676.0,676.0,676.0,676.0,676.0,679.0,682.0,707.0,718.0,786.0,840.0,906.0,953.0,1034.0,1049.0,1089.0,1151.0,1185.0,1219.0,1255.0,1282.0,1324.0,1323.0,1362.0,1399.0,1425.0,1436.0,1462.0,1486.0,1504.0,1530.0
