Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,115.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,96.0,97.0,98.0,100.0,101.0,101.0,103.0,106.0,110.0,110.0,106.0
unmatched_applicants,114.0,95.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,96.0,98.0,102.0,98.0,105.0,103.0,106.0,105.0,109.0,111.0,109.0
unmatched_applicants,113.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,95.0,98.0,99.0,98.0,102.0,101.0,102.0,105.0,106.0,108.0,107.0,111.0
unmatched_applicants,115.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,97.0,100.0,100.0,99.0,102.0,100.0,105.0,106.0,107.0,108.0,108.0
unmatched_applicants,115.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,96.0,97.0,96.0,96.0,97.0,97.0,98.0,100.0,103.0,106.0,104.0,108.0,110.0,110.0
unmatched_applicants,115.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,96.0,96.0,96.0,96.0,100.0,98.0,104.0,105.0,108.0,105.0,110.0,108.0,110.0
unmatched_applicants,116.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,99.0,100.0,102.0,103.0,108.0,104.0,110.0,107.0,112.0
unmatched_applicants,113.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,99.0,96.0,99.0,99.0,102.0,103.0,103.0,103.0,104.0,107.0,109.0,108.0
unmatched_applicants,114.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,98.0,96.0,100.0,99.0,101.0,105.0,106.0,105.0,106.0,109.0,111.0
unmatched_applicants,115.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,97.0,98.0,99.0,102.0,101.0,103.0,103.0,106.0,108.0,109.0,109.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,5.0,6.0,6.0,8.0,11.0,15.0,15.0,11.0
unfilled_spots,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,10.0,8.0,11.0,10.0,14.0,16.0,14.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,7.0,6.0,7.0,10.0,11.0,13.0,12.0,16.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,10.0,11.0,12.0,13.0,13.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,8.0,11.0,9.0,13.0,15.0,15.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,9.0,10.0,13.0,10.0,15.0,13.0,15.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,8.0,13.0,9.0,15.0,12.0,17.0
