Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,5164.0,2576.0,2467.0,2438.0,2438.0,2496.0,2769.0,2994.0,3394.0,3654.0,3959.0,4224.0,4422.0,4594.0,4743.0
unmatched_applicants,5141.0,2593.0,2470.0,2438.0,2446.0,2503.0,2704.0,3041.0,3379.0,3666.0,3951.0,4132.0,4418.0,4608.0,4787.0
unmatched_applicants,5148.0,2568.0,2460.0,2438.0,2445.0,2490.0,2729.0,3035.0,3347.0,3668.0,3911.0,4167.0,4429.0,4617.0,4766.0
unmatched_applicants,5135.0,2561.0,2466.0,2439.0,2437.0,2503.0,2698.0,3020.0,3372.0,3742.0,3940.0,4214.0,4428.0,4599.0,4774.0
unmatched_applicants,5149.0,2594.0,2470.0,2441.0,2439.0,2485.0,2735.0,3028.0,3351.0,3639.0,3943.0,4224.0,4432.0,4589.0,4746.0
unmatched_applicants,5183.0,2574.0,2462.0,2446.0,2435.0,2480.0,2734.0,3043.0,3359.0,3703.0,3962.0,4197.0,4413.0,4585.0,4750.0
unmatched_applicants,5182.0,2579.0,2471.0,2438.0,2451.0,2495.0,2715.0,3007.0,3320.0,3691.0,3923.0,4190.0,4409.0,4597.0,4775.0
unmatched_applicants,5138.0,2573.0,2466.0,2438.0,2441.0,2491.0,2717.0,3034.0,3365.0,3681.0,3938.0,4201.0,4430.0,4611.0,4766.0
unmatched_applicants,5163.0,2591.0,2474.0,2436.0,2445.0,2512.0,2765.0,3047.0,3360.0,3655.0,3978.0,4193.0,4407.0,4604.0,4776.0
unmatched_applicants,5174.0,2568.0,2463.0,2438.0,2443.0,2488.0,2732.0,3022.0,3356.0,3697.0,3957.0,4189.0,4416.0,4634.0,4777.0
unfilled_spots,2729.0,141.0,32.0,3.0,3.0,61.0,334.0,559.0,959.0,1219.0,1524.0,1789.0,1987.0,2159.0,2308.0
unfilled_spots,2706.0,158.0,35.0,3.0,11.0,68.0,269.0,606.0,944.0,1231.0,1516.0,1697.0,1983.0,2173.0,2352.0
unfilled_spots,2713.0,133.0,25.0,3.0,10.0,55.0,294.0,600.0,912.0,1233.0,1476.0,1732.0,1994.0,2182.0,2331.0
unfilled_spots,2700.0,126.0,31.0,4.0,2.0,68.0,263.0,585.0,937.0,1307.0,1505.0,1779.0,1993.0,2164.0,2339.0
unfilled_spots,2714.0,159.0,35.0,6.0,4.0,50.0,300.0,593.0,916.0,1204.0,1508.0,1789.0,1997.0,2154.0,2311.0
unfilled_spots,2748.0,139.0,27.0,11.0,0.0,45.0,299.0,608.0,924.0,1268.0,1527.0,1762.0,1978.0,2150.0,2315.0
