Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,360.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,235.0,240.0,244.0,247.0,262.0,258.0,273.0,275.0,284.0,288.0,302.0,309.0,312.0,314.0,326.0,326.0,330.0,340.0,342.0,349.0,346.0
unmatched_applicants,359.0,234.0,234.0,235.0,234.0,234.0,236.0,234.0,237.0,237.0,236.0,247.0,244.0,247.0,260.0,269.0,279.0,289.0,295.0,298.0,307.0,314.0,312.0,319.0,332.0,330.0,340.0,339.0,347.0,348.0
unmatched_applicants,357.0,240.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,235.0,240.0,245.0,257.0,262.0,271.0,275.0,282.0,290.0,298.0,302.0,313.0,319.0,322.0,329.0,331.0,333.0,337.0,344.0,347.0
unmatched_applicants,360.0,234.0,236.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,244.0,251.0,250.0,256.0,278.0,278.0,287.0,292.0,297.0,303.0,304.0,316.0,321.0,327.0,334.0,339.0,346.0,346.0,355.0
unmatched_applicants,362.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,242.0,245.0,253.0,259.0,267.0,277.0,287.0,291.0,303.0,300.0,311.0,325.0,326.0,328.0,336.0,338.0,346.0,350.0,348.0
unmatched_applicants,361.0,237.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,239.0,252.0,252.0,271.0,266.0,274.0,286.0,288.0,293.0,307.0,312.0,321.0,323.0,325.0,329.0,342.0,339.0,341.0,353.0
unmatched_applicants,360.0,236.0,237.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,239.0,239.0,249.0,248.0,262.0,258.0,264.0,285.0,287.0,292.0,304.0,312.0,320.0,321.0,334.0,338.0,335.0,339.0,341.0,346.0
unmatched_applicants,363.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,241.0,248.0,250.0,260.0,267.0,277.0,285.0,293.0,295.0,299.0,310.0,313.0,322.0,331.0,331.0,339.0,343.0,345.0,352.0
unmatched_applicants,360.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,238.0,239.0,245.0,256.0,260.0,265.0,276.0,285.0,295.0,297.0,304.0,316.0,319.0,322.0,328.0,334.0,333.0,345.0,344.0,346.0
unmatched_applicants,360.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,241.0,249.0,254.0,263.0,269.0,276.0,287.0,288.0,298.0,308.0,316.0,315.0,331.0,324.0,334.0,340.0,342.0,343.0,356.0
