Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,872.0,499.0,495.0,495.0,498.0,504.0,531.0,562.0,599.0,619.0,648.0,654.0,686.0,707.0,723.0,746.0,763.0,775.0,790.0,791.0,799.0,816.0,818.0,823.0,833.0,840.0,849.0,858.0
unmatched_applicants,872.0,505.0,493.0,493.0,497.0,509.0,532.0,559.0,592.0,616.0,645.0,671.0,689.0,705.0,732.0,742.0,765.0,768.0,783.0,788.0,812.0,802.0,813.0,830.0,842.0,846.0,846.0,844.0
unmatched_applicants,878.0,496.0,493.0,493.0,493.0,503.0,525.0,554.0,582.0,619.0,635.0,679.0,700.0,711.0,731.0,746.0,746.0,768.0,796.0,789.0,808.0,808.0,813.0,830.0,837.0,841.0,848.0,856.0
unmatched_applicants,873.0,503.0,493.0,493.0,495.0,506.0,522.0,569.0,578.0,626.0,656.0,667.0,707.0,725.0,726.0,742.0,761.0,765.0,780.0,791.0,802.0,809.0,819.0,825.0,839.0,839.0,853.0,855.0
unmatched_applicants,867.0,500.0,493.0,494.0,497.0,509.0,526.0,554.0,592.0,621.0,633.0,679.0,697.0,709.0,729.0,744.0,766.0,776.0,774.0,790.0,804.0,815.0,814.0,827.0,833.0,840.0,841.0,854.0
unmatched_applicants,868.0,505.0,494.0,494.0,496.0,501.0,524.0,560.0,581.0,619.0,650.0,661.0,703.0,695.0,724.0,753.0,751.0,771.0,780.0,790.0,806.0,812.0,816.0,833.0,839.0,836.0,848.0,856.0
unmatched_applicants,864.0,504.0,495.0,493.0,493.0,509.0,528.0,547.0,596.0,617.0,643.0,676.0,699.0,708.0,737.0,744.0,757.0,770.0,776.0,784.0,797.0,814.0,820.0,831.0,836.0,844.0,848.0,859.0
unmatched_applicants,873.0,499.0,494.0,493.0,495.0,511.0,522.0,564.0,585.0,616.0,649.0,674.0,691.0,720.0,726.0,748.0,757.0,775.0,776.0,791.0,806.0,815.0,823.0,826.0,830.0,835.0,846.0,857.0
unmatched_applicants,859.0,500.0,495.0,493.0,493.0,508.0,525.0,554.0,579.0,621.0,646.0,673.0,703.0,716.0,730.0,745.0,756.0,773.0,776.0,799.0,803.0,814.0,815.0,827.0,830.0,839.0,851.0,849.0
unmatched_applicants,867.0,502.0,493.0,493.0,497.0,506.0,523.0,552.0,589.0,625.0,653.0,677.0,692.0,716.0,736.0,741.0,756.0,774.0,787.0,787.0,801.0,805.0,815.0,823.0,828.0,844.0,849.0,862.0
