Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,364.0,237.0,235.0,236.0,234.0,237.0,240.0,252.0,262.0,271.0,289.0,298.0,307.0,314.0,325.0,334.0,341.0,343.0,352.0
unmatched_applicants,364.0,237.0,237.0,236.0,235.0,241.0,243.0,250.0,259.0,272.0,291.0,298.0,299.0,318.0,325.0,335.0,335.0,346.0,353.0
unmatched_applicants,365.0,237.0,236.0,234.0,234.0,237.0,242.0,259.0,261.0,271.0,285.0,298.0,309.0,321.0,323.0,334.0,341.0,341.0,353.0
unmatched_applicants,363.0,240.0,236.0,236.0,234.0,239.0,242.0,250.0,263.0,274.0,287.0,300.0,306.0,317.0,323.0,338.0,337.0,347.0,356.0
unmatched_applicants,366.0,244.0,234.0,234.0,234.0,241.0,239.0,249.0,263.0,273.0,276.0,297.0,309.0,314.0,325.0,320.0,333.0,342.0,353.0
unmatched_applicants,367.0,238.0,240.0,234.0,234.0,236.0,247.0,250.0,252.0,271.0,280.0,298.0,307.0,316.0,320.0,331.0,343.0,347.0,353.0
unmatched_applicants,367.0,241.0,235.0,234.0,234.0,235.0,238.0,246.0,268.0,267.0,280.0,296.0,298.0,317.0,323.0,328.0,334.0,347.0,351.0
unmatched_applicants,361.0,238.0,234.0,234.0,234.0,234.0,240.0,250.0,257.0,274.0,292.0,294.0,307.0,313.0,325.0,326.0,336.0,348.0,348.0
unmatched_applicants,364.0,237.0,235.0,234.0,236.0,236.0,239.0,249.0,261.0,277.0,288.0,296.0,304.0,315.0,322.0,332.0,335.0,341.0,350.0
unmatched_applicants,366.0,240.0,235.0,234.0,234.0,237.0,243.0,245.0,259.0,271.0,289.0,297.0,306.0,312.0,319.0,330.0,338.0,346.0,341.0
unfilled_spots,130.0,3.0,1.0,2.0,0.0,3.0,6.0,18.0,28.0,37.0,55.0,64.0,73.0,80.0,91.0,100.0,107.0,109.0,118.0
unfilled_spots,130.0,3.0,3.0,2.0,1.0,7.0,9.0,16.0,25.0,38.0,57.0,64.0,65.0,84.0,91.0,101.0,101.0,112.0,119.0
unfilled_spots,131.0,3.0,2.0,0.0,0.0,3.0,8.0,25.0,27.0,37.0,51.0,64.0,75.0,87.0,89.0,100.0,107.0,107.0,119.0
unfilled_spots,129.0,6.0,2.0,2.0,0.0,5.0,8.0,16.0,29.0,40.0,53.0,66.0,72.0,83.0,89.0,104.0,103.0,113.0,122.0
unfilled_spots,132.0,10.0,0.0,0.0,0.0,7.0,5.0,15.0,29.0,39.0,42.0,63.0,75.0,80.0,91.0,86.0,99.0,108.0,119.0
unfilled_spots,133.0,4.0,6.0,0.0,0.0,2.0,13.0,16.0,18.0,37.0,46.0,64.0,73.0,82.0,86.0,97.0,109.0,113.0,119.0
unfilled_spots,133.0,7.0,1.0,0.0,0.0,1.0,4.0,12.0,34.0,33.0,46.0,62.0,64.0,83.0,89.0,94.0,100.0,113.0,117.0
unfilled_spots,127.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,23.0,40.0,58.0,60.0,73.0,79.0,91.0,92.0,102.0,114.0,114.0
unfilled_spots,130.0,3.0,1.0,0.0,2.0,2.0,5.0,15.0,27.0,43.0,54.0,62.0,70.0,81.0,88.0,98.0,101.0,107.0,116.0
unfilled_spots,132.0,6.0,1.0,0.0,0.0,3.0,9.0,11.0,25.0,37.0,55.0,63.0,72.0,78.0,85.0,96.0,104.0,112.0,107.0
reviews_per_program,82.61157024793388,82.61157024793388,81.38842975206612,66.71900826446281,41.79338842975206,24.512396694214875,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719
