Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,194.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,132.0,133.0,132.0,133.0,136.0,142.0,142.0,148.0,154.0,150.0,162.0,165.0,170.0,171.0,173.0,178.0,181.0,184.0
unmatched_applicants,190.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,132.0,133.0,136.0,141.0,141.0,146.0,153.0,156.0,159.0,166.0,169.0,166.0,172.0,179.0,182.0,186.0
unmatched_applicants,191.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,133.0,140.0,142.0,148.0,144.0,149.0,152.0,160.0,163.0,165.0,175.0,177.0,177.0,187.0,184.0
unmatched_applicants,186.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,135.0,139.0,141.0,141.0,148.0,154.0,157.0,158.0,162.0,168.0,171.0,173.0,175.0,178.0,179.0
unmatched_applicants,189.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,131.0,141.0,138.0,146.0,147.0,147.0,156.0,157.0,165.0,164.0,170.0,174.0,176.0,177.0,184.0
unmatched_applicants,189.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,134.0,137.0,137.0,146.0,148.0,151.0,154.0,161.0,166.0,170.0,172.0,175.0,175.0,177.0,185.0
unmatched_applicants,190.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,135.0,136.0,139.0,141.0,143.0,149.0,149.0,154.0,160.0,164.0,167.0,172.0,174.0,171.0,185.0,183.0
unmatched_applicants,192.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,132.0,134.0,142.0,140.0,138.0,144.0,154.0,154.0,158.0,163.0,168.0,170.0,172.0,177.0,178.0,185.0
unmatched_applicants,192.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,134.0,138.0,139.0,141.0,148.0,145.0,154.0,154.0,158.0,164.0,167.0,170.0,176.0,177.0,180.0,185.0
unmatched_applicants,189.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,132.0,132.0,136.0,135.0,143.0,148.0,152.0,151.0,161.0,159.0,169.0,172.0,172.0,177.0,179.0,184.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,6.0,12.0,12.0,18.0,24.0,20.0,32.0,35.0,40.0,41.0,43.0,48.0,51.0,54.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,11.0,11.0,16.0,23.0,26.0,29.0,36.0,39.0,36.0,42.0,49.0,52.0,56.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,12.0,18.0,14.0,19.0,22.0,30.0,33.0,35.0,45.0,47.0,47.0,57.0,54.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,11.0,11.0,18.0,24.0,27.0,28.0,32.0,38.0,41.0,43.0,45.0,48.0,49.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,8.0,16.0,17.0,17.0,26.0,27.0,35.0,34.0,40.0,44.0,46.0,47.0,54.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,7.0,16.0,18.0,21.0,24.0,31.0,36.0,40.0,42.0,45.0,45.0,47.0,55.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,9.0,11.0,13.0,19.0,19.0,24.0,30.0,34.0,37.0,42.0,44.0,41.0,55.0,53.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,12.0,10.0,8.0,14.0,24.0,24.0,28.0,33.0,38.0,40.0,42.0,47.0,48.0,55.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,9.0,11.0,18.0,15.0,24.0,24.0,28.0,34.0,37.0,40.0,46.0,47.0,50.0,55.0
