Parameter,0,1,2,3,4,5,6
unmatched_applicants,93.0,84.0,84.0,84.0,84.0,86.0,85.0
unmatched_applicants,93.0,84.0,84.0,85.0,85.0,86.0,85.0
unmatched_applicants,94.0,84.0,84.0,84.0,85.0,85.0,88.0
unmatched_applicants,93.0,84.0,84.0,84.0,84.0,84.0,89.0
unmatched_applicants,95.0,84.0,84.0,84.0,85.0,86.0,87.0
unmatched_applicants,95.0,84.0,84.0,84.0,85.0,87.0,87.0
unmatched_applicants,93.0,84.0,84.0,84.0,85.0,86.0,88.0
unmatched_applicants,94.0,84.0,84.0,84.0,84.0,85.0,88.0
unmatched_applicants,94.0,84.0,84.0,84.0,85.0,88.0,89.0
unmatched_applicants,92.0,84.0,84.0,84.0,84.0,87.0,90.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,2.0,1.0
unfilled_spots,9.0,0.0,0.0,1.0,1.0,2.0,1.0
unfilled_spots,10.0,0.0,0.0,0.0,1.0,1.0,4.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,5.0
unfilled_spots,11.0,0.0,0.0,0.0,1.0,2.0,3.0
unfilled_spots,11.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,9.0,0.0,0.0,0.0,1.0,2.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,1.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,1.0,4.0,5.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,3.0,6.0
reviews_per_program,76.15384615384616,54.30769230769231,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,60.46153846153846,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,55.07692307692308,21.846153846153847,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,55.23076923076923,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,60.07692307692308,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,60.07692307692308,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,45.07692307692308,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,66.15384615384616,21.307692307692307,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,50.0,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,60.07692307692308,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
pct_interview_given_signal,0.0,0.9363636363636364,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9727272727272728,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9545454545454546,0.5863636363636363,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9454545454545454,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9454545454545454,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9545454545454546,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9545454545454546,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9363636363636364,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,1.009090909090909,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
