Parameter,0,1,2,3,4,5,6
unmatched_applicants,1001.0,968.0,968.0,968.0,968.0,970.0,973.0
unmatched_applicants,1002.0,968.0,968.0,968.0,968.0,969.0,977.0
unmatched_applicants,1009.0,968.0,968.0,968.0,968.0,971.0,977.0
unmatched_applicants,1002.0,968.0,968.0,968.0,968.0,970.0,982.0
unmatched_applicants,1000.0,968.0,968.0,968.0,968.0,969.0,973.0
unmatched_applicants,997.0,968.0,968.0,968.0,968.0,970.0,977.0
unmatched_applicants,1001.0,968.0,968.0,968.0,968.0,970.0,976.0
unmatched_applicants,1003.0,968.0,968.0,968.0,968.0,974.0,980.0
unmatched_applicants,1003.0,968.0,968.0,968.0,968.0,972.0,976.0
unmatched_applicants,1004.0,968.0,968.0,968.0,968.0,971.0,975.0
unfilled_spots,33.0,0.0,0.0,0.0,0.0,2.0,5.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,1.0,9.0
unfilled_spots,41.0,0.0,0.0,0.0,0.0,3.0,9.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,2.0,14.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,1.0,5.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,2.0,9.0
unfilled_spots,33.0,0.0,0.0,0.0,0.0,2.0,8.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,6.0,12.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,4.0,8.0
unfilled_spots,36.0,0.0,0.0,0.0,0.0,3.0,7.0
reviews_per_program,284.9142857142857,39.371428571428574,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,38.57142857142857,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,46.142857142857146,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,45.91428571428571,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,54.42857142857143,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,61.34285714285714,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,38.542857142857144,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
