Parameter,0,1,2,3,4
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,149.5,149.5,65.71428571428571,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,72.5,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,80.28571428571429,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,65.71428571428571,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,65.42857142857143,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,89.28571428571429,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,65.28571428571429,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,71.35714285714286,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,89.85714285714286,64.07142857142857,85.42857142857143
reviews_per_program,149.5,149.5,72.78571428571429,64.07142857142857,85.42857142857143
pct_interview_given_signal,0.0,1.0468227424749164,0.8896321070234113,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0668896321070234,0.9113712374581939,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0501672240802675,0.8946488294314381,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0468227424749164,0.9113712374581939,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0668896321070234,0.9163879598662207,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0468227424749164,0.9180602006688964,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0367892976588629,0.9046822742474916,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0568561872909699,0.9147157190635451,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0501672240802675,0.9013377926421404,0.6243032329988851,0.4682274247491639
pct_interview_given_signal,0.0,1.0568561872909699,0.9063545150501672,0.6243032329988851,0.4682274247491639
pct_interview_given_nosignal,0.26755852842809363,0.13768115942028986,0.018729096989966554,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.1343366778149387,0.010033444816053512,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13712374581939799,0.016722408026755852,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13768115942028986,0.010033444816053512,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.1343366778149387,0.008026755852842809,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13768115942028986,0.007357859531772575,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13935340022296544,0.012709030100334449,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13600891861761427,0.008695652173913044,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13712374581939799,0.014046822742474917,0.0,0.0
pct_interview_given_nosignal,0.26755852842809363,0.13600891861761427,0.012040133779264214,0.0,0.0
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_interview_given_application,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363,0.26755852842809363
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
