Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,273.0,215.0,214.0,214.0,215.0,220.0,219.0,221.0,236.0,245.0
unmatched_applicants,271.0,214.0,214.0,214.0,214.0,216.0,220.0,230.0,228.0,248.0
unmatched_applicants,271.0,214.0,214.0,214.0,214.0,214.0,216.0,230.0,238.0,240.0
unmatched_applicants,266.0,214.0,214.0,214.0,215.0,214.0,219.0,231.0,231.0,245.0
unmatched_applicants,265.0,217.0,214.0,214.0,214.0,215.0,217.0,228.0,235.0,249.0
unmatched_applicants,270.0,214.0,214.0,215.0,214.0,215.0,219.0,230.0,233.0,243.0
unmatched_applicants,265.0,214.0,214.0,214.0,214.0,217.0,220.0,226.0,234.0,246.0
unmatched_applicants,267.0,215.0,214.0,214.0,214.0,215.0,225.0,225.0,236.0,238.0
unmatched_applicants,267.0,215.0,214.0,214.0,214.0,216.0,220.0,219.0,229.0,248.0
unmatched_applicants,268.0,214.0,214.0,214.0,214.0,214.0,222.0,229.0,233.0,246.0
unfilled_spots,59.0,1.0,0.0,0.0,1.0,6.0,5.0,7.0,22.0,31.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,14.0,34.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,24.0,26.0
unfilled_spots,52.0,0.0,0.0,0.0,1.0,0.0,5.0,17.0,17.0,31.0
unfilled_spots,51.0,3.0,0.0,0.0,0.0,1.0,3.0,14.0,21.0,35.0
unfilled_spots,56.0,0.0,0.0,1.0,0.0,1.0,5.0,16.0,19.0,29.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0,20.0,32.0
unfilled_spots,53.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,22.0,24.0
unfilled_spots,53.0,1.0,0.0,0.0,0.0,2.0,6.0,5.0,15.0,34.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,19.0,32.0
reviews_per_program,52.21978021978022,52.21978021978022,49.45054945054945,36.59340659340659,21.967032967032967,22.9010989010989,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,48.32967032967033,38.0,22.35164835164835,22.428571428571427,26.318681318681318,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,50.40659340659341,33.08791208791209,23.142857142857142,22.714285714285715,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,49.16483516483517,34.65934065934066,20.835164835164836,22.0989010989011,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,50.45054945054945,36.285714285714285,20.439560439560438,22.021978021978022,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,51.252747252747255,32.637362637362635,24.0,22.13186813186813,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,50.78021978021978,33.68131868131868,22.65934065934066,23.0989010989011,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,49.043956043956044,34.78021978021978,24.582417582417584,22.32967032967033,26.35164835164835,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,49.18681318681319,34.26373626373626,25.285714285714285,21.75824175824176,26.439560439560438,30.46153846153846,34.81318681318681,39.16483516483517
reviews_per_program,52.21978021978022,52.21978021978022,48.23076923076923,34.65934065934066,25.0989010989011,22.791208791208792,26.10989010989011,30.46153846153846,34.81318681318681,39.16483516483517
pct_interview_given_signal,0.0,1.0227272727272727,1.0113636363636365,0.9326599326599326,0.7821969696969697,0.6409090909090909,0.5361952861952862,0.4595959595959596,0.40214646464646464,0.3574635241301908
pct_interview_given_signal,0.0,1.02020202020202,1.0126262626262625,0.9377104377104377,0.7866161616161617,0.6404040404040404,0.5357744107744108,0.4595959595959596,0.40214646464646464,0.3574635241301908
pct_interview_given_signal,0.0,1.0227272727272727,1.0075757575757576,0.9427609427609428,0.7809343434343434,0.6393939393939394,0.5361952861952862,0.4595959595959596,0.40214646464646464,0.3574635241301908
pct_interview_given_signal,0.0,1.0227272727272727,1.0088383838383839,0.9225589225589226,0.7904040404040404,0.6429292929292929,0.5361952861952862,0.4595959595959596,0.40214646464646464,0.3574635241301908
pct_interview_given_signal,0.0,1.0277777777777777,1.0151515151515151,0.9335016835016835,0.7866161616161617,0.6424242424242425,0.5361952861952862,0.4595959595959596,0.40214646464646464,0.3574635241301908
pct_interview_given_signal,0.0,1.0328282828282829,1.0113636363636365,0.9276094276094277,0.7840909090909091,0.6434343434343435,0.5361952861952862,0.4595959595959596,0.40214646464646464,0.3574635241301908
pct_interview_given_signal,0.0,1.0404040404040404,1.0138888888888888,0.9250841750841751,0.7872474747474747,0.6393939393939394,0.5361952861952862,0.4595959595959596,0.40214646464646464,0.3574635241301908
