Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,110.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,97.0,99.0,100.0,102.0,103.0,102.0,105.0,104.0
unmatched_applicants,108.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,98.0,96.0,101.0,99.0,104.0,102.0,109.0,109.0
unmatched_applicants,112.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,95.0,97.0,98.0,98.0,102.0,100.0,105.0,108.0,103.0
unmatched_applicants,114.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,98.0,98.0,99.0,102.0,103.0,101.0,107.0,107.0
unmatched_applicants,111.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,95.0,95.0,98.0,98.0,101.0,100.0,102.0,104.0,104.0,105.0
unmatched_applicants,112.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,96.0,96.0,100.0,100.0,101.0,99.0,105.0,105.0,107.0
unmatched_applicants,111.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,98.0,98.0,99.0,101.0,101.0,103.0,106.0,108.0
unmatched_applicants,112.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,98.0,97.0,99.0,103.0,103.0,102.0,108.0,107.0
unmatched_applicants,113.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,96.0,99.0,101.0,98.0,100.0,103.0,103.0,106.0
unmatched_applicants,109.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,96.0,99.0,101.0,99.0,103.0,106.0,106.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0,8.0,7.0,10.0,9.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,4.0,9.0,7.0,14.0,14.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,7.0,5.0,10.0,13.0,8.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,7.0,8.0,6.0,12.0,12.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,6.0,5.0,7.0,9.0,9.0,10.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,5.0,6.0,4.0,10.0,10.0,12.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,6.0,6.0,8.0,11.0,13.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,8.0,8.0,7.0,13.0,12.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,6.0,3.0,5.0,8.0,8.0,11.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,8.0,11.0,11.0
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,56.935064935064936,52.077922077922075,42.62337662337662,34.688311688311686,27.25974025974026,26.844155844155843,29.064935064935064,30.25974025974026,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.77922077922078,56.97402597402598,52.22077922077922,43.61038961038961,36.064935064935064,29.571428571428573,29.350649350649352,27.675324675324674,29.038961038961038,31.662337662337663,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,58.493506493506494,56.246753246753244,52.285714285714285,45.298701298701296,35.33766233766234,28.038961038961038,27.337662337662337,27.22077922077922,29.883116883116884,31.662337662337663,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.66233766233766,59.72727272727273,56.63636363636363,52.142857142857146,41.64935064935065,36.493506493506494,28.649350649350648,28.68831168831169,30.675324675324674,29.584415584415584,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.45454545454545,57.42857142857143,56.35064935064935,50.55844155844156,41.298701298701296,33.688311688311686,31.142857142857142,26.948051948051948,27.98701298701299,29.493506493506494,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
