Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,1168.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,727.0,726.0,730.0,740.0,765.0,794.0,810.0,844.0,881.0,903.0,924.0,954.0,969.0,999.0,1003.0,1030.0,1047.0,1070.0,1075.0,1106.0,1118.0,1121.0,1144.0
unmatched_applicants,1177.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,746.0,750.0,782.0,823.0,835.0,875.0,886.0,937.0,966.0,968.0,981.0,1019.0,1041.0,1058.0,1071.0,1088.0,1084.0,1118.0,1114.0,1144.0
unmatched_applicants,1170.0,726.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,726.0,730.0,750.0,758.0,783.0,801.0,832.0,881.0,892.0,908.0,951.0,971.0,996.0,1005.0,1030.0,1061.0,1073.0,1076.0,1091.0,1109.0,1129.0,1129.0
unmatched_applicants,1174.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,728.0,734.0,740.0,768.0,780.0,813.0,834.0,858.0,899.0,918.0,953.0,984.0,979.0,1004.0,1031.0,1035.0,1064.0,1074.0,1100.0,1117.0,1125.0,1136.0
unmatched_applicants,1178.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,731.0,743.0,765.0,772.0,820.0,852.0,870.0,901.0,935.0,954.0,973.0,987.0,1000.0,1037.0,1048.0,1063.0,1085.0,1096.0,1124.0,1121.0,1133.0
unmatched_applicants,1169.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,727.0,737.0,750.0,757.0,782.0,806.0,839.0,865.0,893.0,927.0,943.0,966.0,984.0,1008.0,1019.0,1038.0,1067.0,1093.0,1099.0,1117.0,1130.0,1135.0
unmatched_applicants,1178.0,728.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,756.0,770.0,778.0,814.0,837.0,864.0,882.0,920.0,935.0,970.0,986.0,1019.0,1029.0,1048.0,1056.0,1083.0,1109.0,1115.0,1122.0,1134.0
unmatched_applicants,1179.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,736.0,740.0,761.0,776.0,819.0,845.0,879.0,888.0,915.0,945.0,965.0,985.0,1019.0,1042.0,1039.0,1076.0,1078.0,1098.0,1112.0,1125.0,1145.0
unmatched_applicants,1184.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,728.0,750.0,755.0,788.0,816.0,833.0,863.0,883.0,921.0,939.0,983.0,1003.0,1013.0,1020.0,1047.0,1075.0,1075.0,1093.0,1120.0,1121.0,1139.0
unmatched_applicants,1181.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,730.0,748.0,759.0,786.0,812.0,830.0,882.0,903.0,907.0,942.0,973.0,1003.0,1015.0,1032.0,1062.0,1067.0,1079.0,1105.0,1126.0,1131.0,1130.0
unfilled_spots,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,14.0,39.0,68.0,84.0,118.0,155.0,177.0,198.0,228.0,243.0,273.0,277.0,304.0,321.0,344.0,349.0,380.0,392.0,395.0,418.0
unfilled_spots,451.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,24.0,56.0,97.0,109.0,149.0,160.0,211.0,240.0,242.0,255.0,293.0,315.0,332.0,345.0,362.0,358.0,392.0,388.0,418.0
