Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,275.0,272.0,272.0,272.0,272.0,272.0,272.0,274.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,110.74074074074075,44.407407407407405,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,43.851851851851855,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,37.2962962962963,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,44.333333333333336,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,40.074074074074076,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,44.629629629629626,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,48.2962962962963,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,40.48148148148148,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,48.18518518518518,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,110.74074074074075,43.666666666666664,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
pct_interview_given_signal,0.0,0.8394648829431438,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8327759197324415,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.842809364548495,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8294314381270903,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8294314381270903,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8260869565217391,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.822742474916388,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8327759197324415,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8528428093645485,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_signal,0.0,0.8260869565217391,0.451505016722408,0.3010033444816054,0.225752508361204,0.1806020066889632,0.1505016722408027,0.12900143334925943
pct_interview_given_nosignal,0.0903010033444816,0.007060572277963582,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.007803790412486065,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.008175399479747306,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.008175399479747306,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.008918617614269788,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.007803790412486065,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.005574136008918618,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0903010033444816,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_interview_given_application,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816,0.0903010033444816
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
