Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,730.0,676.0,676.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,684.0
unmatched_applicants,725.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,677.0
unmatched_applicants,737.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0
unmatched_applicants,716.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0
unmatched_applicants,734.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,735.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,715.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,677.0
unmatched_applicants,742.0,676.0,676.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0
unmatched_applicants,729.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0
unmatched_applicants,719.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0
unfilled_spots,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
unfilled_spots,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.48813559322033,114.93898305084745,105.89830508474576,98.30847457627118,93.05084745762711,96.12881355932204
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.44067796610169,116.43728813559322,114.12881355932204,107.42372881355932,96.63728813559322,93.0677966101695,95.8135593220339
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,115.0135593220339,107.4135593220339,98.30169491525423,92.87118644067796,95.88135593220339
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,114.85762711864406,107.10508474576271,97.95254237288135,93.44406779661017,96.02033898305085
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.26101694915255,114.67118644067797,107.51525423728813,96.65084745762712,93.39322033898306,96.56610169491526
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.41016949152542,116.28474576271186,114.63050847457627,106.75593220338983,97.34576271186441,93.52203389830508,95.77627118644068
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,113.34915254237288,108.29152542372881,96.86440677966101,93.62033898305084,96.12203389830509
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,113.8135593220339,108.14237288135594,97.8406779661017,93.73898305084745,95.92203389830509
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.46440677966102,113.87118644067796,107.82372881355933,97.13220338983051,93.02372881355932,95.9457627118644
reviews_per_program,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.66440677966102,116.06101694915255,114.2135593220339,107.74237288135593,97.30508474576271,92.68135593220339,96.12542372881356
pct_interview_given_signal,0.0,1.0339377033937704,1.0278940027894004,1.024484735781807,1.0228963272896328,1.0182240818224082,1.0162715016271502,1.0136149299329216,1.0098791259879125,1.0044423782220155,0.9891678289167829,0.9552005409745995,0.9024097319076398,0.8413617995207954
pct_interview_given_signal,0.0,1.0320781032078103,1.0313807531380754,1.0261893692856037,1.0230125523012552,1.0199907019990702,1.0159615682628236,1.0121538155010958,1.0082519758251975,1.005527144997159,0.9902835890283589,0.9560035501458095,0.9039981403998141,0.84268497657619
pct_interview_given_signal,0.0,1.0274291027429103,1.0278940027894004,1.0280489694715635,1.0191771269177128,1.0187819618781961,1.0154191848752518,1.012353058378163,1.00976290097629,1.0066119117723022,0.9909344490934449,0.9572714593635095,0.9039593987292732,0.8403962378857777
pct_interview_given_signal,0.0,1.0330079033007904,1.0288238028823802,1.0260344026034403,1.0251046025104602,1.0202696420269641,1.0158840849217419,1.0115560868698945,1.0103440260344025,1.0038225114933623,0.9891678289167829,0.9532141498668696,0.900046490004649,0.8420055072774738
pct_interview_given_signal,0.0,1.0376569037656904,1.0292887029288702,1.0299085696575236,1.0218503021850303,1.0211064621106463,1.0173562684022934,1.013548515640566,1.0102859135285913,1.00511390051139,0.9925615992561599,0.9572291957229195,0.9046567487990083,0.8405392840539284
pct_interview_given_signal,0.0,1.0348675034867503,1.0290562529056253,1.024949635828297,1.0238261273826128,1.0185960018596,1.0196032852936618,1.0117553297469615,1.01022780102278,1.00604370060437,0.9891678289167829,0.9602299142048096,0.9020610568727724,0.8425419304080392
pct_interview_given_signal,0.0,1.0325430032543004,1.0313807531380754,1.023554935688827,1.0219665271966527,1.016643421664342,1.0151867348520067,1.013548515640566,1.0092398884239888,1.0019112557466812,0.9901906090190609,0.9530873589450995,0.9029133736246707,0.8415406072309838
