Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,363.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,240.0,245.0,254.0,256.0,264.0,267.0,276.0,285.0,284.0,297.0,297.0,301.0,311.0,319.0,321.0,325.0,328.0,334.0,337.0,342.0,345.0,348.0,351.0,351.0
unmatched_applicants,367.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,236.0,244.0,245.0,253.0,260.0,264.0,266.0,276.0,284.0,291.0,293.0,296.0,306.0,307.0,311.0,326.0,332.0,333.0,331.0,336.0,339.0,342.0,349.0,352.0,351.0
unmatched_applicants,363.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,235.0,235.0,238.0,238.0,243.0,252.0,261.0,261.0,267.0,280.0,286.0,286.0,293.0,300.0,307.0,307.0,315.0,315.0,331.0,326.0,332.0,338.0,340.0,345.0,351.0,347.0,354.0
unmatched_applicants,362.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,235.0,241.0,244.0,246.0,252.0,256.0,261.0,275.0,278.0,277.0,290.0,300.0,302.0,303.0,318.0,314.0,321.0,326.0,328.0,337.0,344.0,340.0,346.0,351.0,357.0,353.0
unmatched_applicants,362.0,235.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,239.0,242.0,247.0,249.0,259.0,266.0,269.0,272.0,281.0,283.0,295.0,296.0,310.0,309.0,310.0,320.0,321.0,333.0,334.0,336.0,343.0,343.0,349.0,348.0,355.0
unmatched_applicants,361.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,242.0,239.0,250.0,249.0,252.0,265.0,269.0,269.0,288.0,288.0,296.0,301.0,308.0,307.0,313.0,323.0,325.0,331.0,339.0,337.0,339.0,339.0,347.0,349.0,353.0
unmatched_applicants,365.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,240.0,240.0,252.0,255.0,268.0,270.0,280.0,277.0,296.0,293.0,299.0,310.0,307.0,320.0,320.0,323.0,327.0,336.0,335.0,343.0,347.0,350.0,353.0,353.0
unmatched_applicants,358.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,235.0,234.0,237.0,239.0,249.0,243.0,248.0,264.0,271.0,275.0,277.0,285.0,293.0,296.0,298.0,303.0,308.0,320.0,325.0,327.0,329.0,334.0,335.0,338.0,340.0,346.0,355.0,355.0
unmatched_applicants,363.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,241.0,236.0,238.0,238.0,250.0,260.0,261.0,267.0,275.0,282.0,286.0,298.0,302.0,309.0,312.0,319.0,320.0,324.0,327.0,331.0,340.0,343.0,347.0,347.0,354.0,353.0
unmatched_applicants,363.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,238.0,239.0,243.0,253.0,259.0,264.0,270.0,278.0,279.0,285.0,294.0,301.0,307.0,309.0,318.0,317.0,323.0,327.0,339.0,335.0,343.0,349.0,342.0,351.0,360.0
unfilled_spots,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,11.0,20.0,22.0,30.0,33.0,42.0,51.0,50.0,63.0,63.0,67.0,77.0,85.0,87.0,91.0,94.0,100.0,103.0,108.0,111.0,114.0,117.0,117.0
unfilled_spots,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,11.0,19.0,26.0,30.0,32.0,42.0,50.0,57.0,59.0,62.0,72.0,73.0,77.0,92.0,98.0,99.0,97.0,102.0,105.0,108.0,115.0,118.0,117.0
unfilled_spots,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,9.0,18.0,27.0,27.0,33.0,46.0,52.0,52.0,59.0,66.0,73.0,73.0,81.0,81.0,97.0,92.0,98.0,104.0,106.0,111.0,117.0,113.0,120.0
unfilled_spots,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,12.0,18.0,22.0,27.0,41.0,44.0,43.0,56.0,66.0,68.0,69.0,84.0,80.0,87.0,92.0,94.0,103.0,110.0,106.0,112.0,117.0,123.0,119.0
unfilled_spots,128.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,13.0,15.0,25.0,32.0,35.0,38.0,47.0,49.0,61.0,62.0,76.0,75.0,76.0,86.0,87.0,99.0,100.0,102.0,109.0,109.0,115.0,114.0,121.0
unfilled_spots,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,16.0,15.0,18.0,31.0,35.0,35.0,54.0,54.0,62.0,67.0,74.0,73.0,79.0,89.0,91.0,97.0,105.0,103.0,105.0,105.0,113.0,115.0,119.0
unfilled_spots,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,18.0,21.0,34.0,36.0,46.0,43.0,62.0,59.0,65.0,76.0,73.0,86.0,86.0,89.0,93.0,102.0,101.0,109.0,113.0,116.0,119.0,119.0
unfilled_spots,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,15.0,9.0,14.0,30.0,37.0,41.0,43.0,51.0,59.0,62.0,64.0,69.0,74.0,86.0,91.0,93.0,95.0,100.0,101.0,104.0,106.0,112.0,121.0,121.0
unfilled_spots,129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0,16.0,26.0,27.0,33.0,41.0,48.0,52.0,64.0,68.0,75.0,78.0,85.0,86.0,90.0,93.0,97.0,106.0,109.0,113.0,113.0,120.0,119.0
unfilled_spots,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,9.0,19.0,25.0,30.0,36.0,44.0,45.0,51.0,60.0,67.0,73.0,75.0,84.0,83.0,89.0,93.0,105.0,101.0,109.0,115.0,108.0,117.0,126.0
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,153.93388429752065,144.31404958677686,109.98347107438016,79.46280991735537,53.62809917355372,44.3801652892562,45.107438016528924,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,155.26446280991735,139.6198347107438,113.60330578512396,79.22314049586777,51.80165289256198,42.19834710743802,45.03305785123967,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,138.77685950413223,112.64462809917356,75.3801652892562,56.0,48.22314049586777,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,154.94214876033058,144.2396694214876,110.34710743801652,79.40495867768595,52.11570247933884,46.256198347107436,44.28099173553719,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,156.05785123966942,152.80165289256198,143.38842975206612,116.66115702479338,75.0,52.15702479338843,42.31404958677686,44.388429752066116,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,155.1404958677686,137.10743801652893,108.68595041322314,78.67768595041322,57.31404958677686,43.36363636363637,46.16528925619835,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,156.19834710743802,143.96694214876032,120.68595041322314,72.78512396694215,48.29752066115702,47.743801652892564,44.12396694214876,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
reviews_per_program,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,157.35537190082644,153.95867768595042,145.22314049586777,116.66115702479338,79.51239669421487,53.14049586776859,47.99173553719008,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818,133.7520661157025,137.68595041322314,141.6198347107438,145.55371900826447
