Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1707.0,1187.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1213.0,1237.0,1270.0,1327.0,1368.0,1412.0,1461.0,1497.0,1540.0,1559.0,1602.0,1621.0
unmatched_applicants,1703.0,1187.0,1185.0,1185.0,1185.0,1185.0,1185.0,1192.0,1213.0,1259.0,1286.0,1326.0,1375.0,1405.0,1470.0,1497.0,1540.0,1589.0,1595.0,1623.0
unmatched_applicants,1700.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1195.0,1202.0,1251.0,1285.0,1322.0,1375.0,1424.0,1488.0,1506.0,1526.0,1569.0,1604.0,1632.0
unmatched_applicants,1697.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1198.0,1217.0,1234.0,1271.0,1343.0,1378.0,1410.0,1455.0,1503.0,1541.0,1574.0,1594.0,1625.0
unmatched_applicants,1707.0,1190.0,1185.0,1185.0,1185.0,1185.0,1186.0,1187.0,1209.0,1239.0,1289.0,1319.0,1371.0,1420.0,1466.0,1507.0,1524.0,1567.0,1604.0,1635.0
unmatched_applicants,1700.0,1190.0,1186.0,1185.0,1185.0,1185.0,1185.0,1189.0,1198.0,1217.0,1284.0,1331.0,1373.0,1411.0,1449.0,1490.0,1542.0,1577.0,1602.0,1633.0
unmatched_applicants,1683.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1203.0,1239.0,1290.0,1348.0,1378.0,1415.0,1452.0,1496.0,1543.0,1575.0,1603.0,1627.0
unmatched_applicants,1695.0,1189.0,1186.0,1185.0,1185.0,1185.0,1185.0,1194.0,1206.0,1241.0,1286.0,1318.0,1363.0,1429.0,1466.0,1524.0,1543.0,1567.0,1617.0,1631.0
unmatched_applicants,1687.0,1188.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1216.0,1231.0,1275.0,1324.0,1388.0,1435.0,1474.0,1509.0,1527.0,1579.0,1592.0,1619.0
unmatched_applicants,1712.0,1187.0,1185.0,1185.0,1185.0,1185.0,1185.0,1192.0,1213.0,1242.0,1295.0,1339.0,1385.0,1420.0,1464.0,1506.0,1529.0,1570.0,1603.0,1640.0
unfilled_spots,522.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,52.0,85.0,142.0,183.0,227.0,276.0,312.0,355.0,374.0,417.0,436.0
unfilled_spots,518.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,74.0,101.0,141.0,190.0,220.0,285.0,312.0,355.0,404.0,410.0,438.0
unfilled_spots,515.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,66.0,100.0,137.0,190.0,239.0,303.0,321.0,341.0,384.0,419.0,447.0
unfilled_spots,512.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,49.0,86.0,158.0,193.0,225.0,270.0,318.0,356.0,389.0,409.0,440.0
unfilled_spots,522.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,54.0,104.0,134.0,186.0,235.0,281.0,322.0,339.0,382.0,419.0,450.0
unfilled_spots,515.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,32.0,99.0,146.0,188.0,226.0,264.0,305.0,357.0,392.0,417.0,448.0
unfilled_spots,498.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,54.0,105.0,163.0,193.0,230.0,267.0,311.0,358.0,390.0,418.0,442.0
unfilled_spots,510.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,21.0,56.0,101.0,133.0,178.0,244.0,281.0,339.0,358.0,382.0,432.0,446.0
unfilled_spots,502.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,46.0,90.0,139.0,203.0,250.0,289.0,324.0,342.0,394.0,407.0,434.0
unfilled_spots,527.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,57.0,110.0,154.0,200.0,235.0,279.0,321.0,344.0,385.0,418.0,455.0
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,186.63601532567048,127.37164750957854,57.57088122605364,51.69348659003831,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,180.18773946360153,125.1800766283525,57.86973180076628,52.333333333333336,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,182.29885057471265,128.1417624521073,61.524904214559385,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,183.48659003831418,122.60919540229885,59.172413793103445,52.367816091954026,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,183.4712643678161,127.98084291187739,61.77394636015325,52.827586206896555,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,181.39463601532566,124.45977011494253,60.60919540229885,53.38697318007663,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,183.455938697318,123.7624521072797,62.8007662835249,52.25670498084291,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,184.17624521072796,124.24137931034483,60.81992337164751,51.67049808429119,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,184.75095785440612,125.3103448275862,65.0727969348659,52.77777777777778,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,183.8927203065134,123.04214559386973,62.3448275862069,52.348659003831415,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
pct_interview_given_signal,0.0,1.0112157918349036,1.0087483176312249,1.002691790040377,0.9552489905787349,0.836159712875729,0.7024076566472259,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.0116644235082997,1.009196949304621,1.0022431583669806,0.9610812023328847,0.8359802602063706,0.7023328847016599,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.0143562135486766,1.006056527590848,1.0020936144758488,0.9564827276805743,0.8303275011215792,0.702557200538358,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.0143562135486766,1.0082996859578286,1.0022431583669806,0.9574921489457155,0.8337371018393899,0.702258112756094,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.012561686855092,1.0114401076716015,1.0025422461492448,0.9568192014356214,0.8312247644683715,0.702258112756094,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.0107671601615074,1.0114401076716015,1.002841333931509,0.9595109914759982,0.833019291161956,0.7015103933004336,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.0089726334679228,1.0069537909376403,1.0017945266935846,0.9579407806191117,0.8323014804845222,0.702258112756094,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.0148048452220726,1.006280843427546,1.0035890533871692,0.9611933602512337,0.8342754598474652,0.7024076566472259,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.012113055181696,1.0078510542844326,1.003289965604905,0.955697622252131,0.8306864064602961,0.7021833408105279,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_signal,0.0,1.012113055181696,1.0071781067743382,1.003140421713773,0.9574921489457155,0.8344549125168237,0.7021833408105279,0.6021918861757354,0.5269179004037685,0.46837146702557203,0.4215343203230148,0.383213018475468,0.351278600269179,0.32425716947924216,0.3010959430878677,0.2810228802153432,0.26345895020188426,0.24796136489589107,0.23418573351278602,0.22186016859106042
pct_interview_given_nosignal,0.191606509237734,0.15257749578072594,0.10989232839838492,0.06354041226889566,0.02190818005084492,0.0020320375795001714,5.607895917451772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.15255613236770707,0.10984746523104531,0.06361124884890558,0.02061213299436718,0.002084817776370306,8.411843876177658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.15242795188959388,0.11016150740242261,0.06363486104224221,0.02163401625043617,0.003747393977779537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.15242795188959388,0.10993719156572454,0.06361124884890558,0.0214097004137381,0.002744570237246985,0.00011215791834903544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.15251340554166934,0.10962314939434724,0.06356402446223229,0.021559244304870145,0.0034834929934288656,0.00011215791834903544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.1525988591937448,0.10962314939434724,0.06351680007555902,0.020961068740341957,0.0029556910247275224,0.00039255271422162407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.15268431284582024,0.11007178106774339,0.06368208542891549,0.021310004486316734,0.0031668118122080593,0.00011215791834903544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.152406588476575,0.1101390758187528,0.06339873910887582,0.020587209012511837,0.0025862296466365817,5.607895917451772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.1525347689546882,0.10998205473306416,0.0634459634955491,0.02180848412342356,0.0036418335840392685,0.0001401973979362943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.191606509237734,0.1525347689546882,0.11004934948407358,0.06346957568888574,0.0214097004137381,0.0025334494497664477,0.0001401973979362943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734
pct_interview_given_application,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734,0.191606509237734
