Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,855.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,727.0,741.0,757.0,774.0
unmatched_applicants,842.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,732.0,759.0,768.0,783.0
unmatched_applicants,847.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,735.0,745.0,757.0,780.0
unmatched_applicants,864.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,727.0,732.0,752.0,751.0,769.0
unmatched_applicants,852.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,733.0,749.0,752.0,779.0
unmatched_applicants,848.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,726.0,726.0,726.0,727.0,757.0,762.0,775.0
unmatched_applicants,854.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,733.0,744.0,754.0,773.0
unmatched_applicants,850.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,728.0,727.0,750.0,764.0,780.0
unmatched_applicants,849.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,738.0,747.0,754.0,774.0
unmatched_applicants,852.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,736.0,734.0,748.0,767.0,770.0
unfilled_spots,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,31.0,48.0
unfilled_spots,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,33.0,42.0,57.0
unfilled_spots,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,19.0,31.0,54.0
unfilled_spots,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,26.0,25.0,43.0
unfilled_spots,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,26.0,53.0
unfilled_spots,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,31.0,36.0,49.0
unfilled_spots,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,18.0,28.0,47.0
