Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,186.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,135.0,136.0,138.0,140.0,142.0,146.0,155.0,154.0,163.0,171.0,176.0
unmatched_applicants,180.0,131.0,130.0,132.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,134.0,141.0,150.0,144.0,155.0,154.0,157.0,165.0,168.0,168.0
unmatched_applicants,187.0,130.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,140.0,142.0,148.0,146.0,148.0,159.0,167.0,171.0,173.0
unmatched_applicants,187.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,130.0,135.0,140.0,147.0,142.0,153.0,157.0,162.0,169.0,165.0,173.0
unmatched_applicants,181.0,130.0,130.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,131.0,135.0,132.0,135.0,140.0,139.0,144.0,151.0,153.0,159.0,166.0,171.0,176.0
unmatched_applicants,186.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,131.0,137.0,146.0,149.0,153.0,159.0,155.0,161.0,161.0,172.0
unmatched_applicants,181.0,130.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,134.0,134.0,136.0,139.0,148.0,150.0,159.0,159.0,164.0,167.0,179.0
unmatched_applicants,187.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,138.0,142.0,139.0,142.0,146.0,159.0,157.0,161.0,165.0,173.0
unmatched_applicants,183.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,135.0,133.0,138.0,140.0,146.0,147.0,157.0,162.0,165.0,169.0,172.0
unmatched_applicants,180.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,135.0,137.0,142.0,145.0,154.0,155.0,162.0,165.0,167.0,174.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,10.0,12.0,16.0,25.0,24.0,33.0,41.0,46.0
unfilled_spots,50.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,20.0,14.0,25.0,24.0,27.0,35.0,38.0,38.0
unfilled_spots,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,18.0,16.0,18.0,29.0,37.0,41.0,43.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,17.0,12.0,23.0,27.0,32.0,39.0,35.0,43.0
unfilled_spots,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,10.0,9.0,14.0,21.0,23.0,29.0,36.0,41.0,46.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,16.0,19.0,23.0,29.0,25.0,31.0,31.0,42.0
unfilled_spots,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,9.0,18.0,20.0,29.0,29.0,34.0,37.0,49.0
unfilled_spots,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,9.0,12.0,16.0,29.0,27.0,31.0,35.0,43.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,8.0,10.0,16.0,17.0,27.0,32.0,35.0,39.0,42.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,12.0,15.0,24.0,25.0,32.0,35.0,37.0,44.0
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,88.83333333333333,69.06410256410257,52.48717948717949,42.705128205128204,40.23076923076923,40.85897435897436,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,89.76923076923077,81.41025641025641,66.11538461538461,51.217948717948715,39.756410256410255,38.56410256410256,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,82.0,65.92307692307692,50.717948717948715,38.88461538461539,38.69230769230769,41.69230769230769,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,88.93589743589743,82.26923076923077,68.56410256410257,50.666666666666664,41.76923076923077,38.794871794871796,41.08974358974359,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,90.62820512820512,86.91025641025641,69.25641025641026,47.42307692307692,44.82051282051282,40.44871794871795,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,83.7051282051282,70.7948717948718,53.8974358974359,44.666666666666664,39.44871794871795,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,89.8076923076923,83.58974358974359,70.5,53.5,39.87179487179487,37.88461538461539,40.333333333333336,44.53846153846154,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,89.78205128205128,84.42307692307692,68.33333333333333,53.8974358974359,39.12820512820513,38.62820512820513,40.94871794871795,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,82.21794871794872,69.91025641025641,54.97435897435897,45.26923076923077,37.96153846153846,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,90.52564102564102,78.55128205128206,68.65384615384616,52.98717948717949,41.03846153846154,39.42307692307692,41.65384615384615,44.61538461538461,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
pct_interview_given_signal,0.0,1.1013986013986015,1.0664335664335665,1.0466200466200466,1.0393356643356644,1.0265734265734265,1.018065268065268,0.9755244755244755,0.9108391608391608,0.8364413364413364,0.7611888111888112,0.6935791481246026,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0594405594405594,1.0611888111888113,1.048951048951049,1.042832167832168,1.0286713286713287,1.006993006993007,0.9765234765234765,0.9069055944055944,0.8403263403263403,0.7615384615384615,0.6942148760330579,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0874125874125875,1.0769230769230769,1.0501165501165501,1.0445804195804196,1.0335664335664336,1.0168997668997668,0.9745254745254746,0.9143356643356644,0.8360528360528361,0.7615384615384615,0.6935791481246026,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0594405594405594,1.0804195804195804,1.057109557109557,1.0419580419580419,1.03006993006993,1.006993006993007,0.977022977022977,0.9069055944055944,0.8360528360528361,0.7618881118881119,0.693261284170375,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.097902097902098,1.0594405594405594,1.057109557109557,1.0393356643356644,1.0335664335664336,1.0151515151515151,0.9715284715284715,0.9134615384615384,0.8360528360528361,0.7587412587412588,0.6942148760330579,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0944055944055944,1.0664335664335665,1.057109557109557,1.055944055944056,1.0293706293706293,1.0110722610722611,0.9835164835164835,0.909965034965035,0.8321678321678322,0.7597902097902098,0.6942148760330579,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0664335664335665,1.0751748251748252,1.0512820512820513,1.0463286713286712,1.0356643356643356,1.008158508158508,0.9590409590409591,0.916083916083916,0.8364413364413364,0.7618881118881119,0.6942148760330579,0.6349067599067599,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0524475524475525,1.0751748251748252,1.0524475524475525,1.0419580419580419,1.0251748251748252,1.0134032634032635,0.9665334665334665,0.9069055944055944,0.83993783993784,0.7608391608391608,0.6938970120788303,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.055944055944056,1.0681818181818181,1.0617715617715617,1.0472027972027973,1.034965034965035,1.004079254079254,0.9685314685314685,0.9077797202797203,0.8306138306138307,0.7622377622377622,0.6942148760330579,0.6363636363636364,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_signal,0.0,1.0804195804195804,1.082167832167832,1.064102564102564,1.042832167832168,1.0342657342657342,1.0005827505827505,0.9790209790209791,0.9165209790209791,0.8376068376068376,0.7611888111888112,0.6923076923076923,0.6357808857808858,0.5874125874125874,0.5454545454545454,0.509090909090909,0.4772727272727273,0.44919786096256686,0.42424242424242425,0.4019138755980861,0.38181818181818183,0.36363636363636365,0.34710743801652894
pct_interview_given_nosignal,0.3054545454545455,0.2722902097902098,0.23928245667376102,0.20438652256834075,0.16566766566766566,0.12517482517482517,0.08041958041958042,0.04487179487179487,0.020567667626491155,0.006774475524475524,0.0016317016317016317,0.0004995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.27403846153846156,0.23973852234721799,0.20406865861411316,0.165001665001665,0.12465034965034966,0.08391608391608392,0.04448329448329448,0.02241875771287536,0.004589160839160839,0.0013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.2728729603729604,0.23837032532684707,0.20390972663699936,0.16466866466866467,0.12342657342657343,0.08078763341921237,0.045260295260295264,0.018922254216371864,0.006993006993006993,0.0013986013986013986,0.0004995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.27403846153846156,0.2380662815445424,0.2029561347743166,0.16516816516816518,0.1243006993006993,0.08391608391608392,0.04428904428904429,0.02241875771287536,0.006993006993006993,0.0011655011655011655,0.0007492507492507493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.2724358974358974,0.23989054423837033,0.2029561347743166,0.16566766566766566,0.12342657342657343,0.08133971291866028,0.046425796425796424,0.019333607568901685,0.006993006993006993,0.0032634032634032634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.2725815850815851,0.23928245667376102,0.2029561347743166,0.1625041625041625,0.12447552447552447,0.0826278984173721,0.04176379176379176,0.02097902097902098,0.009178321678321678,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.27374708624708627,0.2385223472179994,0.20375079465988558,0.16433566433566432,0.1229020979020979,0.08354803091645197,0.05128205128205128,0.01809954751131222,0.006774475524475524,0.0011655011655011655,0.0,0.0013448090371167294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.2743298368298368,0.2385223472179994,0.20359186268277177,0.16516816516816518,0.12552447552447552,0.0818917924181082,0.04836829836829837,0.02241875771287536,0.004807692307692308,0.0018648018648018648,0.00024975024975024975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.2741841491841492,0.2391304347826087,0.20232040686586142,0.16416916416916416,0.12307692307692308,0.08483621641516378,0.04759129759129759,0.022007404360345536,0.010052447552447552,0.0009324009324009324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3054545454545455,0.2731643356643357,0.23791425965339008,0.20200254291163383,0.165001665001665,0.12325174825174826,0.08594037541405962,0.04351204351204351,0.017893870835047305,0.006118881118881119,0.0016317016317016317,0.0014985014985014985,0.0005379236148466917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455
pct_interview_given_application,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455,0.3054545454545455
