,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8387630715983246,0.16016450736806326,0.0010724210336119364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.37641663589926416,0.5695728695016407,0.053424714680433284,0.0005857799186620255,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.11580808808370835,0.4410577907519388,0.4293560528417855,0.013778068322567087,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.027029894764193877,0.1497963526941074,0.5698428719047637,0.25079012777772713,0.0025407528592079776,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.004992847592682547,0.040725429545444704,0.23383586139756557,0.6047344993788686,0.11562768007707058,8.368200836820083e-05,0.0,0.0,0.0,0.0
prog_cut_6,0.0011492608342595382,0.00889599322098248,0.0715718376081863,0.36705561447743973,0.5190593427807892,0.03226795107834275,0.0,0.0,0.0,0.0
prog_cut_7,0.00016877637130801687,0.0014436241065218674,0.014817393740614013,0.1072632502966646,0.49596409090393306,0.3732331269868385,0.007109737594120249,0.0,0.0,0.0
prog_cut_8,0.0,0.00016737573752122835,0.0016683572939385437,0.026732755855602267,0.17509839896138094,0.5904689740066477,0.20355236473155844,0.0023117734133511446,0.0,0.0
prog_cut_9,0.0,8.81057268722467e-05,0.0002696245579074391,0.006386910115093761,0.04650585953014153,0.28018456584108054,0.5900249674217517,0.07653996680715268,0.0,0.0
prog_cut_10,0.0,0.0,9.04977375565611e-05,0.0004987202792016333,0.013121602956144528,0.09873148440752995,0.45335962109062194,0.41847596082886573,0.015722112700079643,0.0
