,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.4891771968619069,0.44454687307293533,0.06581948664681489,0.0004197461706363762,3.669724770642202e-05,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.48611773586900564,0.44782759126259164,0.06572583392167877,0.00020054850103899254,0.0001282904456849928,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.30978154114765105,0.308463403695377,0.2685554503429341,0.11181527973932645,0.0013843250747115168,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.1407222264070919,0.18269033826468006,0.4610933874753725,0.21221041829613643,0.0032836295567191367,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.13908199364712867,0.18095586347653358,0.45964265527786546,0.21767883095398033,0.0026406566444919883,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.09952195647476828,0.41167642777242064,0.4760394580667796,0.012762157686031539,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.09919142933289664,0.41022728116231966,0.4769623954785325,0.013618894026251238,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0481914265143239,0.20056047244743166,0.23025077431743926,0.32017007362571126,0.19840202969508602,0.002425223400007849,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0003821220655546558,0.6136545008803092,0.3822484555855953,0.0037149214685411385,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0002585943094795681,0.6079835028127549,0.3876410069452559,0.004116895932509642,0.0,0.0
