app_cut,prop_unmatched
1,0.42555555555555563
2,0.3964705882352941
3,0.4047058823529411
4,0.41176470588235276
5,0.4270588235294114
6,0.41444444444444456
7,0.3952941176470588
8,0.41999999999999976
9,0.4023529411764705
10,0.37058823529411755
