app_cut,prop_unmatched
1,0.0
2,0.0
3,0.0
4,9.302325581395348e-05
5,0.0007441860465116279
6,0.015348837209302323
7,0.1737674418604651
8,0.7710697674418603
9,0.9964651162790699
10,1.0
