app_cut,prop_unmatched
1,0.0
2,0.0058823529411764705
3,0.0741176470588235
4,0.11176470588235288
5,0.6400000000000005
6,0.032222222222222235
7,0.52
8,0.8976470588235292
9,0.9988235294117647
10,1.0
