,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.5074339555597578,0.4201938454345386,0.07035807833818104,0.0020141206675224647,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5106905758895489,0.4242815576795039,0.06405225667484972,0.000975609756097561,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.2572078531224872,0.29303466452246946,0.29458630393996255,0.14230291253461985,0.012868265880461006,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.12371951219512198,0.19970731707317071,0.44100000000000017,0.22165853658536583,0.013914634146341462,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.10377177700348432,0.1623850174216028,0.3905691056910568,0.26736933797909407,0.06597735191637633,0.009927409988385597,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.09988825865002836,0.3667799205899036,0.46079013045944417,0.07104169030062393,0.0015000000000000002,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.09577003484320555,0.3743670150987224,0.45904181184668985,0.0703211382113821,0.0005,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.030939024390243906,0.11409930313588851,0.19296864111498266,0.37809291521486643,0.2560940766550523,0.027806039488966316,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.007390824622531941,0.5037450638792103,0.4484471544715447,0.04041695702671312,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.005698412698412699,0.5192694122694123,0.4353329043329044,0.0396992706992707,0.0,0.0
