,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.7669671075430532,0.23303289245694667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0617832618091236,0.8129931769777372,0.12522356121313918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.004032733462072865,0.5859491211189652,0.40934145931881283,0.0006766861001492531,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0011670847139130414,0.23377036225731845,0.7274482834387315,0.03710579501376587,0.0005084745762711864,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.2910843294723352,0.6724152041840042,0.03633239911676983,0.0001680672268907563,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.14730032305840543,0.6996421060907307,0.15139989275090313,0.0016576780999607897,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.014988942552469346,0.24790308134816688,0.19330065463782287,0.49873103486734416,0.04473730354334913,0.00033898305084745765,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0033489765506206325,0.816925793585014,0.17671843382437705,0.0030067960399883585,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.001514484854901304,0.48147587805740316,0.4882725412766034,0.02873709581109191,0.0,0.0
