,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.4037777777777777,0.4142222222222224,0.18199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.4650000000000001,0.33099999999999996,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0,0.0,0.20899999999999996,0.429,0.3619999999999999,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,0.20199999999999996,0.3779999999999999,0.4200000000000001,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.18600000000000005,0.4520000000000001,0.3619999999999999,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.008222222222222223,0.40755555555555545,0.3924444444444443,0.1917777777777777,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.004,0.4389999999999998,0.376,0.18100000000000002,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24899999999999994,0.357,0.3939999999999999
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000005,0.40199999999999997,0.4179999999999998
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.39099999999999985,0.374
