app_cut,prop_unmatched
1,0.0
2,0.0
3,2.335084646818447e-05
4,0.0010507880910683013
5,0.013181552831290135
6,0.10050204319906596
7,0.5148277875072974
8,0.984039696438996
9,1.0
10,1.0
